Exported at 26/11/2025 15:05:43, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-20m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
21.20,21.2,26/11/2025 09:39:54,2.135,4.827,,15.8,882390.0,594071.0,966662.79,4074.28,1719.42,7192.10,1215.40,14704.41,565.51,83.01,54.51,1685.75,67.30,667.84,133.67,1804.27,68.43,131.84,34.11,125.09,47.84,81.66,32.07,52.02,9.92,2538.35,228.18,3.78,0.49,74.56,8.70,10.21,2.42,0.00,0.00,5.95,1.54,5.01,3.65,1.49,4.37,19.54,20.48,72.00,8.91,4.07,4.58,64028.71,6756.28,2851.26,13589.21,2296.45,31457.66,1209.81,190.20,124.91,4209.16,168.04,804.48,161.02,2524.55,95.74,219.98,56.90,223.31,85.40,119.35,46.88,74.74,14.25,3629.19,326.23,4.80,0.63,93.33,10.89,12.71,3.01,0.00,0.00,7.04,1.82,6.77,4.93,1.98,5.83,21.81,22.87,77.56,9.59,4.62,5.20
21.30,21.3,26/11/2025 09:40:14,3.359,4.295,,15.8,880206.0,596157.0,967875.38,3746.93,1675.39,6886.62,1168.18,13994.21,542.01,55.44,40.12,1933.94,74.00,648.69,131.51,1763.22,67.91,147.59,36.02,95.88,47.41,65.74,29.14,56.42,10.66,2548.32,229.18,4.05,0.50,78.23,9.52,8.69,2.30,0.00,0.00,5.68,1.48,1.93,3.65,4.23,4.43,5.47,20.50,69.20,8.95,4.12,4.62,61820.40,6213.45,2778.25,13012.02,2207.23,29938.29,1159.54,127.03,91.93,4828.87,184.78,781.41,158.42,2467.11,95.02,246.25,60.09,171.17,84.63,96.08,42.59,81.07,15.32,3643.45,327.68,5.15,0.64,97.93,11.91,10.82,2.87,0.00,0.00,6.71,1.75,2.61,4.93,5.64,5.90,6.11,22.89,74.55,9.65,4.68,5.24
21.40,21.4,26/11/2025 09:40:33,2.758,4.499,,15.8,881658.0,595044.0,966393.99,2613.19,1635.89,7345.09,1237.69,15658.92,597.13,129.02,78.01,2011.46,76.08,706.52,138.46,1844.10,68.96,193.74,40.34,128.54,48.20,65.36,29.29,48.58,9.36,2651.11,238.84,4.38,0.52,91.16,12.37,11.16,2.41,0.00,0.00,5.68,1.50,3.76,3.69,3.09,4.49,10.82,20.68,73.92,9.21,6.41,4.69,65217.67,4333.39,2712.76,13878.28,2338.57,33499.67,1277.47,295.64,178.75,5022.41,189.97,851.07,166.79,2580.28,96.48,323.25,67.31,229.46,86.05,95.53,42.81,69.80,13.45,3790.41,341.48,5.57,0.66,114.12,15.48,13.89,3.00,0.00,0.00,6.72,1.78,5.08,4.99,4.12,5.99,12.08,23.09,79.62,9.92,7.27,5.32
21.50,21.5,26/11/2025 09:41:03,2.666,3.702,,15.8,882737.0,595488.0,965876.56,3540.20,1692.51,7376.44,1243.25,14859.64,571.10,163.04,95.92,2355.87,85.69,641.52,132.08,1859.90,69.58,173.04,38.84,64.29,47.74,65.43,29.39,24.35,4.99,2802.76,253.36,4.02,0.52,100.13,14.61,8.81,2.39,0.00,0.00,4.44,1.44,2.07,3.71,2.35,4.51,0.00,0.00,70.16,9.04,4.99,4.59,66004.17,5870.63,2806.65,13937.50,2349.07,31789.75,1221.78,373.58,219.78,5882.39,213.95,772.78,159.10,2602.39,97.35,288.71,64.80,114.76,85.22,95.63,42.96,34.99,7.17,4007.23,362.24,5.12,0.66,125.34,18.29,10.97,2.97,0.00,0.00,5.25,1.70,2.79,5.01,3.13,6.02,0.00,0.00,75.57,9.74,5.66,5.20
21.60,21.6,26/11/2025 09:41:22,5.215,16.532,1181242.413,15.8,878894.0,595795.0,967712.68,3700.74,1732.86,6669.30,1136.44,14201.43,549.02,30.10,24.52,2001.89,75.48,682.26,134.63,1853.45,68.47,157.47,36.56,140.52,47.69,66.48,29.19,57.32,10.80,2546.02,228.90,4.08,0.51,67.82,7.37,9.64,2.36,0.00,0.00,6.76,1.66,4.08,3.69,2.69,4.42,12.80,20.33,67.96,8.86,4.53,4.55,62147.62,6136.84,2873.57,12601.39,2147.26,30381.62,1174.54,68.96,56.18,4998.53,188.48,821.85,162.18,2593.35,95.80,262.74,61.00,250.86,85.14,97.16,42.66,82.36,15.52,3640.15,327.27,5.19,0.65,84.90,9.23,12.00,2.94,0.00,0.00,7.99,1.96,5.51,4.99,3.58,5.90,14.29,22.70,73.21,9.55,5.14,5.16
21.70,21.7,26/11/2025 09:41:41,3.655,14.286,,15.8,880041.0,597630.0,967545.46,2963.38,1675.11,7404.02,1245.88,14031.07,543.05,172.01,99.57,2156.57,79.69,601.38,126.37,1819.79,68.27,196.95,40.70,99.04,47.34,70.99,30.04,85.07,15.35,2650.89,238.91,3.71,0.50,103.22,15.55,9.06,2.41,0.00,0.00,4.80,1.41,6.16,3.72,3.38,4.49,0.55,20.49,69.14,8.92,3.37,4.65,62734.57,4914.11,2777.80,13989.61,2354.05,30017.16,1161.77,394.14,228.16,5384.76,198.99,724.43,152.23,2546.27,95.53,328.61,67.91,176.80,84.50,103.75,43.90,122.23,22.06,3790.09,341.58,4.72,0.64,129.20,19.46,11.27,3.00,0.00,0.00,5.67,1.67,8.32,5.03,4.50,5.98,0.62,22.88,74.48,9.61,3.82,5.28
21.80,21.8,26/11/2025 09:42:01,4.080,8.402,,15.8,878600.0,596853.0,967173.05,4066.91,1697.70,7028.52,1190.23,14034.06,543.56,50.91,37.58,2144.04,79.30,616.69,128.12,1828.13,68.33,178.66,39.26,87.17,47.35,64.97,29.05,71.62,13.18,2482.19,222.81,3.47,0.48,75.53,8.93,8.44,2.31,0.00,0.00,4.25,1.44,5.05,3.69,2.90,4.43,0.44,20.57,68.03,8.98,4.99,4.58,63223.71,6744.05,2815.26,13280.13,2248.90,30023.55,1162.85,116.65,86.11,5353.47,197.99,742.86,154.33,2557.93,95.60,298.10,65.50,155.62,84.53,94.96,42.45,102.90,18.94,3548.89,318.57,4.41,0.62,94.55,11.18,10.51,2.88,0.00,0.00,5.03,1.70,6.82,4.99,3.86,5.91,0.49,22.96,73.28,9.67,5.66,5.20
21.90,21.9,26/11/2025 09:42:20,4.536,9.921,,15.8,880455.0,596605.0,967115.85,3726.82,1644.81,7037.05,1190.28,14472.52,557.71,116.53,71.14,2057.36,76.84,560.60,121.79,1801.49,68.00,125.40,33.44,117.27,47.66,78.63,31.38,49.44,9.45,2559.52,230.18,4.02,0.50,71.99,8.19,9.78,2.41,0.00,0.00,5.39,1.47,5.53,3.73,1.57,4.39,10.20,20.43,68.14,8.86,4.91,4.63,63515.60,6180.10,2727.56,13296.24,2249.00,30961.57,1193.13,267.01,163.01,5137.04,191.86,675.30,146.71,2520.65,95.15,209.23,55.79,209.35,85.09,114.92,45.86,71.04,13.57,3659.46,329.10,5.11,0.64,90.11,10.25,12.17,3.00,0.00,0.00,6.38,1.73,7.47,5.04,2.09,5.86,11.39,22.81,73.40,9.55,5.57,5.25
22.00,22.0,26/11/2025 09:42:50,4.735,11.044,,15.8,878670.0,594224.0,963686.83,5886.52,1765.28,7391.38,1243.95,15171.05,580.90,84.74,55.68,2062.89,77.74,662.14,133.95,1864.30,69.40,191.09,40.27,101.48,48.05,78.70,31.72,49.91,9.56,2586.47,232.55,4.06,0.52,81.49,10.09,8.16,2.42,0.00,0.00,4.44,1.46,3.32,3.75,1.63,4.47,4.61,20.78,69.44,8.96,5.36,4.66,69534.30,9761.48,2927.32,13965.73,2350.39,32455.95,1242.73,194.16,127.59,5150.85,194.11,797.62,161.35,2608.54,97.10,318.83,67.19,181.15,85.77,115.02,46.36,71.71,13.74,3697.99,332.49,5.17,0.66,102.01,12.63,10.15,3.01,0.00,0.00,5.25,1.72,4.48,5.07,2.17,5.97,5.15,23.20,74.80,9.65,6.08,5.28
22.10,22.1,26/11/2025 09:43:10,4.468,5.551,1181248.169,15.8,877897.0,591857.0,966589.53,2841.07,1707.92,7154.95,1209.83,15283.65,584.77,51.38,54.62,2125.71,78.98,752.14,142.96,2004.26,70.18,191.58,40.30,95.00,47.62,74.45,30.82,46.64,8.97,2587.07,232.66,3.80,0.50,103.14,15.46,9.84,2.36,0.00,0.00,4.60,1.44,8.21,3.75,0.88,4.42,0.00,0.00,68.23,8.94,3.90,4.66,64668.65,4711.27,2832.20,13519.01,2285.94,32696.84,1251.02,117.73,125.16,5307.68,197.21,906.04,172.21,2804.37,98.20,319.65,67.25,169.58,85.02,108.81,45.05,67.02,12.89,3698.84,332.65,4.84,0.64,129.11,19.35,12.25,2.93,0.00,0.00,5.45,1.70,11.08,5.06,1.17,5.89,0.00,0.00,73.50,9.63,4.43,5.28
22.20,22.2,26/11/2025 09:43:29,4.308,9.651,,15.8,878603.0,594892.0,965619.56,3940.88,1654.02,7523.07,1262.97,14917.30,572.22,73.85,49.64,2287.43,83.58,568.24,123.91,1912.75,69.46,164.13,37.75,92.20,47.73,73.01,30.61,58.36,10.99,2562.48,230.30,3.99,0.51,94.44,13.19,11.10,2.43,0.00,0.00,4.49,1.42,6.07,3.67,1.45,4.48,6.55,20.68,72.18,9.08,6.45,4.68,66441.95,6535.07,2742.82,14214.56,2386.34,31913.10,1224.16,169.21,113.75,5711.50,208.69,684.51,149.26,2676.33,97.19,273.86,62.98,164.60,85.21,106.71,44.73,83.86,15.79,3663.70,329.27,5.08,0.64,118.21,16.51,13.82,3.03,0.00,0.00,5.31,1.68,8.20,4.96,1.93,5.97,7.31,23.09,77.75,9.79,7.32,5.30
22.30,22.3,26/11/2025 09:43:49,3.966,5.754,,15.8,874792.0,594792.0,968831.21,4098.35,1678.19,6755.92,1146.73,13329.60,519.67,4.14,4.06,1885.78,72.59,540.46,119.47,1610.87,65.98,122.45,32.77,118.98,47.08,79.32,31.39,55.75,10.52,2384.59,213.67,4.05,0.50,74.32,8.77,8.54,2.29,0.00,0.00,3.95,1.41,4.31,3.67,2.02,4.35,18.08,20.19,65.07,8.51,2.26,4.50,59937.73,6796.19,2782.90,12765.05,2166.70,28516.49,1111.74,9.49,9.31,4708.60,181.24,651.04,143.91,2253.94,92.32,204.31,54.67,212.41,84.05,115.93,45.88,80.10,15.12,3409.36,305.49,5.15,0.64,93.03,10.97,10.63,2.84,0.00,0.00,4.67,1.67,5.82,4.96,2.70,5.80,20.19,22.54,70.09,9.17,2.56,5.10
22.40,22.4,26/11/2025 09:44:08,4.290,6.477,,15.8,884330.0,595450.0,966410.12,2211.30,1697.81,7694.16,1291.79,15636.48,596.37,24.82,21.08,2158.41,80.26,669.15,134.98,1864.17,69.59,162.71,37.75,95.54,47.80,82.28,32.29,98.66,17.53,2701.00,243.53,4.06,0.51,77.08,9.15,9.90,2.42,0.00,0.00,5.19,1.45,7.78,3.76,2.58,4.48,8.26,20.68,72.01,8.97,4.32,4.67,65308.64,3666.94,2815.44,14537.83,2440.80,33451.68,1275.83,56.88,48.31,5389.33,200.39,806.06,162.60,2608.36,97.37,271.48,62.99,170.56,85.34,120.26,47.19,141.76,25.19,3861.74,348.19,5.17,0.64,96.49,11.46,12.32,3.02,0.00,0.00,6.14,1.72,10.51,5.07,3.44,5.97,9.22,23.08,77.57,9.66,4.90,5.30
22.50,22.5,26/11/2025 09:44:38,4.822,10.248,,15.8,880669.0,598150.0,969555.43,3210.33,1688.89,6494.92,1109.45,13387.10,521.88,127.70,77.43,2113.25,79.04,318.66,99.39,1683.17,66.66,107.56,31.41,62.86,46.86,53.91,27.17,73.19,13.50,2636.74,237.83,3.42,0.47,79.44,9.85,9.90,2.41,0.00,0.00,4.73,1.41,6.11,3.64,3.05,4.39,0.00,0.00,63.29,8.66,5.24,4.61,58996.81,5323.62,2800.65,12271.91,2096.26,28639.49,1116.47,292.61,177.43,5276.58,197.36,383.86,119.72,2355.10,93.27,179.46,52.41,112.22,83.65,78.80,39.71,105.17,19.39,3769.86,340.03,4.35,0.60,99.44,12.33,12.33,3.00,0.00,0.00,5.59,1.66,8.25,4.92,4.07,5.85,0.00,0.00,68.17,9.33,5.95,5.23
22.60,22.6,26/11/2025 09:44:58,3.364,9.787,1181242.412,15.8,881200.0,595711.0,969125.49,3365.96,1665.14,6700.34,1138.82,13595.39,528.71,30.94,25.24,2171.64,80.56,384.79,106.09,1654.13,66.63,143.93,35.57,87.22,47.20,55.52,27.51,36.74,7.32,2475.82,222.49,3.87,0.49,68.28,7.54,8.50,2.27,0.00,0.00,4.46,1.40,4.51,3.63,3.08,4.39,9.24,20.48,63.92,8.70,6.25,4.61,59870.35,5581.70,2761.27,12660.04,2151.75,29085.10,1131.09,70.89,57.82,5422.38,201.15,463.52,127.80,2314.47,93.22,240.14,59.34,155.70,84.26,81.14,40.21,52.80,10.52,3539.78,318.11,4.92,0.62,85.47,9.43,10.58,2.83,0.00,0.00,5.27,1.66,6.09,4.90,4.10,5.85,10.31,22.86,68.85,9.37,7.09,5.23
22.70,22.7,26/11/2025 09:45:17,2.198,9.855,,15.8,880726.0,596086.0,969173.37,3321.86,1706.67,6764.68,1151.61,13590.72,528.93,48.57,36.27,1785.22,69.67,656.83,132.28,1615.29,66.33,127.52,33.57,113.86,47.36,72.13,30.18,90.27,16.22,2445.47,219.49,4.01,0.50,89.85,12.28,11.25,2.41,0.00,0.00,5.72,1.48,3.86,3.61,2.69,4.40,13.40,20.36,60.09,8.51,3.33,4.53,59363.61,5508.57,2830.13,12781.62,2175.93,29075.10,1131.56,111.29,83.10,4457.52,173.97,791.22,159.34,2260.12,92.81,212.76,56.00,203.27,84.55,105.42,44.11,129.70,23.31,3496.39,313.82,5.11,0.64,112.47,15.37,14.01,3.00,0.00,0.00,6.77,1.75,5.21,4.88,3.59,5.87,14.96,22.73,64.73,9.16,3.77,5.14
22.80,22.8,26/11/2025 09:45:37,6.161,15.345,,15.8,882266.0,596047.0,966772.34,3652.54,1695.21,7307.02,1232.51,14620.96,563.13,131.71,79.43,1994.67,75.87,724.78,140.37,1821.99,68.54,200.66,41.19,97.34,47.81,66.43,29.46,62.45,11.75,2334.50,208.88,4.15,0.51,104.99,16.08,9.06,2.22,0.00,0.00,4.22,1.42,4.16,3.67,2.04,4.38,7.77,20.72,71.63,8.96,4.56,4.58,64132.60,6056.92,2811.13,13806.35,2328.79,31279.13,1204.73,301.80,181.99,4980.51,189.43,873.08,169.09,2549.34,95.90,334.79,68.72,173.77,85.36,97.10,43.06,89.73,16.88,3337.74,298.64,5.29,0.64,131.43,20.13,11.28,2.77,0.00,0.00,4.99,1.67,5.61,4.96,2.72,5.84,8.68,23.14,77.16,9.65,5.18,5.20
22.90,22.9,26/11/2025 09:45:56,3.709,14.419,,15.8,882638.0,597200.0,965985.71,4182.21,1663.51,7518.03,1263.05,14667.56,564.27,101.28,63.73,1978.54,75.57,743.49,143.11,1754.12,68.23,183.51,39.40,125.44,48.10,86.67,33.17,50.12,9.65,2421.90,217.05,3.91,0.50,88.95,11.90,11.03,2.38,0.00,0.00,4.76,1.43,3.77,3.71,2.47,4.44,14.44,20.65,68.34,8.97,3.75,4.64,65470.97,6935.25,2758.56,14205.05,2386.49,31378.82,1207.15,232.08,146.02,4940.23,188.69,895.62,172.40,2454.37,95.46,306.19,65.73,223.94,85.86,126.67,48.48,72.01,13.86,3462.70,310.33,4.97,0.64,111.34,14.90,13.73,2.96,0.00,0.00,5.63,1.69,5.10,5.01,3.30,5.92,16.12,23.05,73.62,9.67,4.25,5.27
23.00,23.0,26/11/2025 09:46:26,6.582,7.736,,15.8,884944.0,596847.0,964749.59,3847.85,1665.62,7669.88,1286.91,15787.93,601.82,167.08,97.83,2169.20,80.83,619.95,130.31,1942.81,70.61,111.47,31.87,113.68,48.31,80.35,32.04,67.23,12.49,2468.10,221.33,3.90,0.49,85.71,11.07,9.96,2.38,0.00,0.00,4.71,1.45,7.48,3.78,2.97,4.50,19.69,20.75,66.03,8.85,4.43,4.69,68286.87,6380.80,2762.06,14491.96,2431.57,33775.67,1287.50,382.84,224.18,5416.30,201.84,746.79,156.97,2718.39,98.80,185.98,53.18,202.94,86.25,117.43,46.83,96.60,17.94,3528.75,316.44,4.96,0.62,107.29,13.85,12.39,2.97,0.00,0.00,5.57,1.72,10.10,5.10,3.96,6.01,21.99,23.17,71.13,9.54,5.02,5.32
23.10,23.1,26/11/2025 09:46:45,5.682,5.031,1181245.454,15.8,879534.0,595449.0,966584.74,3558.90,1639.16,7312.72,1232.14,14884.71,571.22,48.66,53.46,2104.98,78.83,767.97,145.06,1868.60,69.29,159.15,37.34,126.70,48.23,66.75,29.45,9.58,2.05,2323.41,207.72,4.14,0.50,81.86,10.29,9.05,2.30,0.00,0.00,6.41,1.60,5.03,3.66,2.40,4.40,6.33,20.66,64.26,8.69,3.65,4.59,64611.16,5901.64,2718.18,13817.12,2328.08,31843.38,1222.03,111.49,122.50,5255.94,196.84,925.11,174.74,2614.56,96.95,265.54,62.31,226.18,86.10,97.55,43.05,13.77,2.95,3321.88,296.98,5.26,0.63,102.47,12.88,11.27,2.86,0.00,0.00,7.58,1.90,6.80,4.95,3.20,5.87,7.07,23.07,69.22,9.36,4.14,5.21
23.20,23.2,26/11/2025 09:47:05,4.801,12.965,,15.8,880728.0,595193.0,965784.82,4052.49,1671.81,7529.40,1265.61,15179.96,581.53,58.39,41.60,1780.87,69.84,679.09,135.09,1964.51,69.85,183.25,39.63,104.05,48.06,55.20,27.65,39.19,7.73,2397.14,214.72,3.75,0.49,84.25,10.81,9.49,2.42,0.00,0.00,7.36,1.69,6.14,3.69,2.96,4.42,4.59,20.76,68.18,8.87,4.91,4.69,65851.87,6720.14,2772.32,14226.52,2391.32,32475.02,1244.08,133.80,95.32,4446.67,174.38,818.03,162.73,2748.76,97.73,305.76,66.12,185.75,85.79,80.68,40.41,56.32,11.11,3427.29,306.99,4.77,0.62,105.46,13.53,11.81,3.01,0.00,0.00,8.70,2.00,8.30,4.98,3.95,5.89,5.13,23.18,73.45,9.56,5.58,5.32
23.30,23.3,26/11/2025 09:47:24,3.888,4.633,,15.8,883367.0,594675.0,965723.14,3594.98,1653.66,7770.81,1302.00,15278.51,584.71,37.44,53.21,2082.42,78.44,684.15,136.50,1860.84,69.66,181.36,39.49,102.32,48.06,67.71,29.77,51.38,9.90,2372.66,212.38,4.02,0.50,82.66,10.43,9.19,2.28,0.12,0.19,4.83,1.40,7.56,3.68,3.27,4.42,12.46,20.78,62.90,8.55,5.28,4.56,66321.65,5961.46,2742.22,14682.66,2460.07,32685.84,1250.90,85.80,121.91,5199.60,195.85,824.14,164.43,2603.70,97.48,302.60,65.89,182.66,85.79,98.96,43.51,73.83,14.23,3392.30,303.65,5.11,0.64,103.47,13.06,11.43,2.84,0.16,0.25,5.71,1.66,10.21,4.97,4.36,5.90,13.91,23.20,67.76,9.21,6.00,5.18
23.40,23.4,26/11/2025 09:47:44,3.969,13.426,,15.8,882868.0,595489.0,967334.08,2972.24,1631.80,7112.06,1203.10,14947.55,573.80,38.60,30.48,2045.57,77.47,737.49,142.45,1872.13,69.21,150.46,36.35,115.48,48.15,52.65,27.28,42.62,8.34,2410.17,216.03,3.71,0.48,69.55,7.71,9.23,2.37,0.00,0.00,4.79,1.40,3.42,3.69,3.21,4.43,5.54,20.72,65.21,8.72,4.26,4.55,63288.88,4928.79,2705.97,13437.97,2273.22,31977.81,1227.55,88.45,69.85,5107.60,193.43,888.38,171.60,2619.50,96.84,251.05,60.64,206.15,85.96,76.94,39.88,61.24,11.98,3445.92,308.87,4.72,0.62,87.06,9.65,11.49,2.96,0.00,0.00,5.66,1.66,4.62,4.98,4.29,5.91,6.18,23.13,70.24,9.39,4.83,5.16
23.50,23.5,26/11/2025 09:48:14,4.260,13.227,,15.8,883299.0,594684.0,966872.08,3304.36,1616.62,7390.84,1242.74,14844.96,569.80,90.58,58.41,1941.61,74.10,684.94,136.47,1787.15,68.58,199.08,41.16,96.85,47.81,59.40,28.28,113.14,19.93,2430.02,217.85,4.00,0.50,83.65,10.69,9.02,2.37,0.00,0.00,5.77,1.49,6.10,3.69,2.36,4.39,0.78,20.73,67.63,8.74,5.67,4.57,64031.99,5479.53,2680.79,13964.72,2348.10,31758.33,1219.00,207.56,133.83,4848.02,185.01,825.08,164.39,2500.59,95.96,332.16,68.67,172.89,85.35,86.81,41.34,162.56,28.64,3474.31,311.48,5.09,0.63,104.72,13.38,11.23,2.95,0.00,0.00,6.83,1.77,8.24,4.98,3.14,5.85,0.88,23.14,72.85,9.41,6.44,5.18
23.60,23.6,26/11/2025 09:48:33,3.910,10.185,1181246.114,15.8,877102.0,594460.0,969355.60,3516.08,1627.38,6631.64,1128.58,13362.75,520.71,93.56,59.36,1938.78,73.66,602.50,126.08,1685.32,66.75,182.52,39.07,96.11,47.09,70.46,29.86,35.48,7.06,2273.30,203.26,4.08,0.50,61.46,6.28,10.64,2.34,0.00,0.00,4.39,1.40,4.23,3.62,4.60,4.35,6.44,20.39,57.08,8.35,3.00,4.49,59152.23,5830.63,2698.64,12530.23,2132.41,28587.39,1113.97,214.37,136.01,4840.94,183.92,725.78,151.88,2358.11,93.40,304.53,65.19,171.57,84.06,102.98,43.64,50.97,10.15,3250.24,290.60,5.19,0.63,76.93,7.86,13.24,2.91,0.00,0.00,5.19,1.66,5.71,4.89,6.14,5.80,7.19,22.77,61.49,8.99,3.40,5.09
23.70,23.7,26/11/2025 09:48:53,4.545,6.153,,15.8,883007.0,595802.0,970069.51,2289.07,1637.83,6803.27,1156.29,13530.71,527.05,31.35,25.49,1900.90,73.22,645.02,131.34,1702.50,67.15,134.27,34.29,139.05,47.71,76.24,30.91,57.96,10.95,2439.64,219.00,4.08,0.50,70.32,7.94,8.64,2.35,0.00,0.00,5.36,1.43,6.10,3.63,2.85,4.37,13.09,20.34,66.02,8.76,4.05,4.52,57942.20,3795.90,2715.98,12854.52,2184.77,28946.73,1127.54,71.84,58.40,4746.36,182.81,776.99,158.22,2382.15,93.95,224.03,57.22,248.23,85.17,111.44,45.18,83.27,15.73,3488.07,313.11,5.19,0.63,88.03,9.94,10.75,2.92,0.00,0.00,6.34,1.70,8.24,4.91,3.80,5.83,14.61,22.71,71.12,9.43,4.59,5.12
23.80,23.8,26/11/2025 09:49:12,4.293,9.195,,15.8,880265.0,593834.0,965842.14,4159.26,1673.55,7394.10,1243.74,14907.19,572.03,54.36,39.09,2119.64,78.93,757.57,144.66,1788.84,68.58,199.30,41.03,77.27,47.68,74.54,30.90,58.94,11.09,2415.09,216.37,4.01,0.50,57.69,5.53,9.61,2.36,0.00,0.00,5.78,1.51,2.46,3.66,2.41,4.39,4.65,20.77,58.80,8.66,6.37,4.65,65887.63,6897.20,2775.21,13970.87,2350.00,31891.48,1223.77,124.56,89.58,5292.53,197.08,912.57,174.25,2502.95,95.95,332.53,68.45,137.94,85.13,108.94,45.16,84.68,15.94,3452.95,309.35,5.10,0.63,72.22,6.92,11.96,2.94,0.00,0.00,6.84,1.78,3.33,4.94,3.22,5.85,5.19,23.19,63.34,9.32,7.22,5.27
23.90,23.9,26/11/2025 09:49:32,3.774,13.890,,15.8,880976.0,592806.0,968645.82,2737.29,1684.15,6858.14,1165.49,14387.44,554.97,149.19,87.86,1930.40,73.68,612.70,128.56,1780.29,68.27,160.91,37.14,115.73,47.41,81.50,31.98,31.75,6.39,2312.18,206.88,3.66,0.48,91.28,12.61,9.57,2.33,0.00,0.00,4.66,1.42,5.25,3.62,1.41,4.38,13.48,20.39,61.51,8.56,5.84,4.56,60846.75,4539.18,2792.79,12958.20,2202.14,30779.55,1187.26,341.85,201.32,4820.02,183.97,738.07,154.86,2491.00,95.53,268.48,61.96,206.60,84.64,119.12,46.74,45.61,9.18,3305.82,295.79,4.66,0.61,114.26,15.78,11.91,2.90,0.00,0.00,5.51,1.68,7.09,4.90,1.89,5.84,15.05,22.76,66.26,9.22,6.62,5.17
24.00,24.0,26/11/2025 09:50:01,4.026,8.202,,15.8,881981.0,590751.0,966985.35,3405.14,1636.73,7382.34,1242.53,14901.06,571.81,26.20,52.77,2054.66,77.55,687.59,136.79,1779.46,68.31,189.51,40.11,72.14,47.63,73.44,30.74,17.43,3.65,2247.92,200.67,3.79,0.49,69.35,7.70,8.85,2.28,0.00,0.00,7.97,1.75,1.69,3.62,2.36,4.39,10.88,20.77,67.78,8.77,5.11,4.56,63981.85,5646.66,2714.14,13948.66,2347.71,31878.36,1223.30,60.03,120.91,5130.29,193.62,828.28,164.78,2489.83,95.58,316.20,66.93,128.78,85.03,107.33,44.93,25.04,5.25,3213.95,286.91,4.82,0.63,86.81,9.63,11.02,2.84,0.00,0.00,9.43,2.07,2.28,4.89,3.14,5.85,12.14,23.19,73.01,9.45,5.79,5.18
