Exported at 28/11/2025 08:00:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-C-70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
55.80,55.8,27/11/2025 20:22:49,0.294,6.812,,15.7,891866.0,604494.0,971282.71,5077.80,1773.08,5292.29,930.40,9906.73,406.62,1.72,1.68,2926.94,99.45,257.36,92.67,1341.07,63.81,22.33,15.27,89.19,47.07,63.35,28.56,60.67,11.52,3548.56,326.16,3.80,0.50,37.87,2.75,8.39,2.27,0.00,0.00,2.35,1.37,1.22,3.63,2.21,4.43,15.52,20.30,55.21,8.52,2.70,4.51,54712.18,8420.39,2940.26,9999.58,1757.96,21193.80,869.89,3.95,3.85,7308.29,248.31,310.02,111.63,1876.44,89.28,37.26,25.48,159.23,84.02,92.59,41.74,87.18,16.55,5073.54,466.33,4.84,0.64,47.41,3.45,10.44,2.82,0.00,0.00,2.78,1.62,1.64,4.91,2.95,5.90,17.32,22.66,59.47,9.18,3.07,5.11
55.90,55.9,27/11/2025 20:23:22,0.661,7.010,,15.8,889846.0,603373.0,972991.13,3349.75,1649.32,5590.75,972.66,10016.81,410.10,46.96,34.45,3168.67,106.21,67.73,60.92,1367.90,63.40,29.93,15.26,83.31,46.74,83.50,32.19,6.41,1.41,3073.01,280.26,3.64,0.49,34.07,2.35,8.16,2.30,0.00,0.00,3.05,1.36,1.66,3.53,2.60,4.38,12.11,20.20,55.50,8.18,3.34,4.45,52430.06,5554.82,2735.02,10563.51,1837.80,21429.32,877.35,107.61,78.93,7911.87,265.19,81.59,73.39,1913.97,88.71,49.93,25.47,148.72,83.43,122.04,47.04,9.21,2.03,4393.61,400.70,4.64,0.62,42.65,2.94,10.16,2.86,0.00,0.00,3.61,1.61,2.24,4.77,3.47,5.84,13.52,22.56,59.78,8.81,3.79,5.05
56.00,56.0,27/11/2025 20:24:06,-0.625,6.347,,15.8,888145.0,603872.0,969276.79,5800.05,1748.34,5873.22,1015.45,10671.65,432.10,96.34,60.11,3339.43,110.65,104.02,71.68,1466.36,64.72,27.63,15.37,96.81,47.54,55.90,27.61,8.46,1.85,3016.40,274.55,3.89,0.50,65.92,7.06,8.65,2.28,0.00,0.00,2.71,1.36,1.86,3.61,4.68,4.43,15.43,20.49,60.24,8.56,3.55,4.51,59103.39,9618.09,2899.23,11097.24,1918.66,22830.23,924.41,220.75,137.74,8338.23,276.29,125.31,86.34,2051.74,90.56,46.10,25.64,172.83,84.86,81.70,40.35,12.16,2.67,4312.68,392.53,4.95,0.64,82.51,8.83,10.77,2.83,0.00,0.00,3.21,1.61,2.51,4.88,6.23,5.91,17.23,22.88,64.89,9.22,4.02,5.11
56.10,56.1,27/11/2025 20:24:40,-0.899,0.662,1181251.870,15.7,889657.0,605503.0,970415.21,4356.39,1704.92,5923.80,1023.81,10658.39,431.69,32.10,25.51,3134.07,104.95,354.99,102.00,1490.67,65.18,31.29,15.37,80.96,47.16,66.10,29.11,62.44,11.80,3237.08,295.84,3.54,0.49,57.97,5.61,9.46,2.31,0.00,0.00,2.77,1.36,3.01,3.64,2.32,4.48,12.75,20.39,60.54,8.56,4.13,4.59,56825.86,7224.09,2827.23,11192.80,1934.45,22801.86,923.54,73.56,58.45,7825.48,262.06,427.62,122.87,2085.75,91.20,52.21,25.65,144.53,84.19,96.61,42.55,89.72,16.95,4628.20,422.97,4.51,0.62,72.57,7.03,11.78,2.88,0.00,0.00,3.28,1.61,4.06,4.92,3.10,5.98,14.23,22.77,65.21,9.22,4.69,5.21
56.20,56.2,27/11/2025 20:25:14,0.279,5.556,,15.7,898708.0,609639.0,969724.32,4882.90,1782.57,5894.99,1021.83,10810.63,437.13,115.11,69.88,3364.35,111.37,391.22,106.25,1460.93,65.34,41.09,18.34,77.04,47.68,72.84,30.53,6.06,1.35,3008.82,273.87,4.24,0.51,53.32,4.87,9.59,2.30,0.00,0.00,3.24,1.39,3.89,3.63,2.84,4.46,8.18,20.65,60.83,8.56,3.57,4.50,58341.50,8097.19,2955.99,11138.36,1930.71,23127.56,935.17,263.76,160.12,8400.46,278.07,471.26,127.99,2044.14,91.43,68.56,30.59,137.53,85.12,106.47,44.63,8.70,1.94,4301.84,391.56,5.40,0.65,66.75,6.10,11.93,2.86,0.00,0.00,3.84,1.65,5.25,4.91,3.78,5.95,9.14,23.05,65.53,9.22,4.05,5.11
56.30,56.3,27/11/2025 20:25:49,0.147,6.283,,15.7,909784.0,614591.0,968505.90,5390.37,1825.04,5848.30,1018.12,11476.02,460.96,35.12,28.12,3225.66,108.15,305.12,99.27,1519.83,66.57,30.57,15.75,114.21,48.72,67.68,29.81,49.12,9.70,3310.95,303.04,3.90,0.51,16.69,0.85,9.47,2.31,0.00,0.00,3.47,1.41,1.80,3.71,4.35,4.57,14.85,20.87,63.05,8.67,3.58,4.57,60465.37,8938.73,3026.41,11050.14,1923.71,24551.05,986.16,80.46,64.44,8054.15,270.05,367.55,119.59,2126.56,93.14,51.01,26.27,203.88,86.98,98.92,43.57,70.58,13.94,4733.81,433.27,4.97,0.65,20.90,1.07,11.78,2.87,0.00,0.00,4.10,1.67,2.43,5.01,5.80,6.09,16.58,23.30,67.92,9.34,4.06,5.19
56.40,56.4,27/11/2025 20:26:22,3.076,6.154,,15.6,918128.0,619560.0,967790.14,4827.72,1790.78,5915.90,1027.88,11643.93,466.16,87.50,57.31,3743.18,122.12,297.99,99.36,1627.88,68.15,52.21,21.63,130.12,49.33,66.07,29.78,9.82,2.18,3664.21,337.17,4.18,0.53,45.25,3.63,8.74,2.32,0.00,0.00,2.85,1.44,3.37,3.78,1.35,4.70,16.66,21.07,57.78,8.82,3.13,4.71,62113.32,8005.69,2969.61,11177.88,1942.15,24910.26,997.27,200.49,131.32,9346.36,304.93,358.95,119.69,2277.74,95.36,87.11,36.09,232.29,88.06,96.57,43.52,14.10,3.13,5238.89,482.07,5.33,0.68,56.64,4.54,10.88,2.88,0.00,0.00,3.37,1.71,4.56,5.11,1.81,6.27,18.60,23.52,62.24,9.50,3.55,5.35
56.50,56.5,27/11/2025 20:27:07,1.569,2.913,,15.6,923491.0,623005.0,965644.65,6003.50,1892.73,6437.92,1106.39,12066.10,481.16,132.38,80.67,3748.92,122.76,342.05,104.63,1559.15,67.96,34.48,16.61,56.48,49.31,70.06,30.69,7.00,1.58,3744.78,344.99,3.90,0.52,50.66,4.36,8.48,2.36,0.00,0.00,3.67,1.46,4.42,3.85,2.61,4.70,13.32,21.45,60.89,8.96,4.57,4.79,65994.00,9955.46,3138.68,12164.21,2090.49,25813.43,1029.37,303.32,184.84,9360.69,306.52,412.04,126.04,2181.57,95.08,57.53,27.71,100.83,88.03,102.40,44.86,10.06,2.27,5354.08,493.24,4.97,0.66,63.41,5.46,10.56,2.94,0.00,0.00,4.34,1.73,5.97,5.20,3.48,6.27,14.87,23.95,65.59,9.65,5.19,5.43
56.60,56.6,27/11/2025 20:27:40,2.122,0.262,1181252.399,15.8,889114.0,602281.0,969209.93,5665.33,1791.82,5948.02,1028.05,10389.77,423.14,125.43,75.17,3303.52,109.79,346.76,100.83,1459.81,64.94,47.28,19.99,133.66,48.18,71.80,30.19,91.71,23.03,3066.00,279.25,4.23,0.52,54.22,5.00,7.93,2.24,0.00,0.00,3.10,1.37,2.89,3.61,2.97,4.46,1.84,20.47,60.77,8.57,3.03,4.49,58960.11,9394.68,2971.34,11238.55,1942.46,22227.21,905.25,287.39,172.23,8248.58,274.13,417.71,121.46,2042.58,90.86,78.88,33.35,238.61,86.01,104.93,44.12,131.78,33.09,4383.59,399.26,5.39,0.67,67.87,6.26,9.87,2.79,0.00,0.00,3.67,1.62,3.91,4.88,3.96,5.95,2.05,22.86,65.46,9.23,3.44,5.09
56.70,56.7,27/11/2025 20:28:14,1.343,5.161,,15.5,934284.0,629950.0,963926.14,6084.12,1887.17,7187.56,1220.85,12557.37,498.29,37.85,30.67,4182.23,134.65,322.45,104.10,1675.19,69.73,62.60,24.80,65.81,50.22,66.57,30.47,53.77,10.74,3635.41,334.27,3.86,0.53,51.92,4.53,7.99,2.44,0.00,0.00,3.46,1.51,4.74,3.98,2.13,4.82,0.24,21.83,64.12,9.09,4.47,4.87,69557.70,10089.14,3129.44,13580.63,2306.75,26864.43,1066.01,86.72,70.28,10442.63,336.21,388.43,125.40,2343.94,97.56,104.44,41.38,117.49,89.65,97.29,44.54,77.25,15.43,5197.71,477.92,4.92,0.67,64.99,5.67,9.95,3.03,0.00,0.00,4.09,1.79,6.41,5.38,2.84,6.42,0.27,24.37,69.07,9.79,5.07,5.53
56.80,56.8,27/11/2025 20:28:49,0.972,5.817,,15.6,921390.0,622684.0,964954.73,6520.21,1878.22,6626.47,1134.80,12007.89,479.38,24.30,21.06,3779.10,123.63,398.87,109.35,1633.10,68.59,34.78,16.56,83.49,49.48,64.04,29.67,31.77,6.60,3688.37,339.37,4.24,0.55,51.44,4.47,7.34,2.43,0.00,0.00,3.33,1.48,3.90,3.87,2.30,4.78,15.62,21.40,61.39,8.96,3.34,4.74,67077.21,10812.31,3114.61,12520.48,2144.16,25688.91,1025.56,55.67,48.25,9436.06,308.70,480.48,131.72,2285.04,95.98,58.02,27.63,149.04,88.34,93.60,43.37,45.65,9.49,5273.42,485.21,5.39,0.69,64.39,5.60,9.14,3.02,0.00,0.00,3.93,1.75,5.26,5.23,3.06,6.38,17.44,23.89,66.13,9.66,3.79,5.37
56.90,56.9,27/11/2025 20:29:24,-0.964,5.289,,15.7,891371.0,605147.0,968607.57,5824.48,1792.76,5862.11,1016.17,10967.87,442.95,31.94,52.05,2897.42,98.78,323.66,98.70,1507.05,65.24,28.85,15.39,98.73,47.46,57.33,27.78,11.56,2.49,3557.01,326.67,3.91,0.51,114.33,18.60,10.18,2.41,0.00,0.00,2.86,1.42,3.67,3.76,1.69,4.50,19.87,20.44,62.85,8.77,5.06,4.70,59682.48,9658.60,2972.89,11076.24,1920.02,23463.94,947.61,73.19,119.26,7234.58,246.64,389.88,118.89,2108.68,91.28,48.14,25.67,176.25,84.73,83.79,40.60,16.61,3.58,5085.61,467.05,4.97,0.65,143.11,23.28,12.67,3.00,0.00,0.00,3.39,1.68,4.95,5.08,2.25,6.00,22.19,22.82,67.71,9.45,5.74,5.33
57.00,57.0,27/11/2025 20:30:07,-0.096,6.084,,15.2,1004895.0,669952.0,956725.54,7586.48,2064.58,8383.81,1410.89,14497.42,568.19,55.87,44.47,4861.56,155.47,430.33,125.68,1952.12,76.88,70.15,28.14,102.43,54.83,81.16,34.60,102.34,19.74,5039.15,470.79,4.97,0.62,6.62,0.31,9.63,2.69,0.00,0.00,4.77,1.68,1.74,4.41,3.60,5.55,14.44,23.65,63.15,9.89,2.71,5.36,82849.75,12580.48,3423.64,15840.90,2665.83,31014.84,1215.55,128.01,101.91,12138.84,388.19,518.38,151.40,2731.42,107.56,117.05,46.96,182.85,97.88,118.62,50.57,147.04,28.36,7204.69,673.11,6.33,0.79,8.29,0.38,11.98,3.34,0.00,0.00,5.65,1.99,2.35,5.95,4.81,7.40,16.13,26.40,68.03,10.65,3.08,6.08
57.10,57.1,27/11/2025 20:30:42,-0.860,7.076,1181252.134,15.3,982664.0,655326.0,960910.35,6891.02,2037.40,7405.92,1261.24,13226.81,523.79,56.36,43.56,4516.17,145.06,440.55,123.92,1707.54,73.00,59.62,24.85,152.50,53.44,65.17,31.13,91.37,17.58,4348.96,403.68,4.13,0.57,6.17,0.29,7.21,2.55,0.00,0.00,1.62,1.54,3.18,4.22,2.36,5.21,27.44,22.75,71.18,9.73,4.34,5.08,75002.22,11427.21,3378.58,13993.22,2383.07,28296.58,1120.57,129.14,99.81,11276.45,362.19,530.69,149.28,2389.20,102.14,99.48,41.47,272.25,95.40,95.25,45.50,131.28,25.26,6217.90,577.16,5.26,0.72,7.72,0.37,8.97,3.18,0.00,0.00,1.92,1.82,4.30,5.69,3.15,6.95,30.64,25.40,76.68,10.48,4.92,5.76
57.20,57.2,27/11/2025 20:31:16,-0.204,7.013,,15.3,980294.0,653833.0,961912.76,5934.00,1972.01,7408.50,1260.36,13158.03,521.39,91.75,62.80,4465.73,143.86,432.01,122.65,1716.94,72.78,40.92,19.54,94.25,52.71,50.59,28.96,75.43,14.90,4508.46,419.34,4.29,0.57,6.37,0.29,9.14,2.55,0.00,0.00,4.43,1.56,2.33,4.17,2.33,5.18,12.80,22.76,64.32,9.57,4.61,5.09,73261.13,9840.22,3270.13,13998.08,2381.41,28149.44,1115.43,210.24,143.91,11150.49,359.20,520.40,147.75,2402.36,101.83,68.28,32.61,168.26,94.10,73.95,42.32,108.39,21.41,6445.94,599.54,5.45,0.72,7.97,0.37,11.38,3.17,0.00,0.00,5.24,1.85,3.15,5.64,3.11,6.91,14.29,25.41,69.29,10.31,5.23,5.77
57.30,57.3,27/11/2025 20:31:51,-0.910,2.513,,15.3,982086.0,651864.0,961288.47,5776.59,1988.51,7351.14,1253.51,13226.55,524.50,86.23,60.51,4815.26,153.35,425.73,121.87,1774.70,72.89,63.57,25.86,112.73,53.05,66.19,31.32,163.30,29.68,4742.16,442.01,4.71,0.60,6.50,0.30,6.55,2.50,0.00,0.00,5.29,1.60,1.61,4.23,4.10,5.27,15.82,22.81,59.02,9.46,3.75,5.16,74522.21,9579.18,3297.50,13889.70,2368.45,28296.02,1122.07,197.59,138.65,12023.24,382.91,512.84,146.81,2483.17,101.99,106.07,43.15,201.25,94.70,96.75,45.77,234.64,42.64,6780.08,631.97,6.00,0.76,8.14,0.37,8.16,3.11,0.00,0.00,6.25,1.89,2.18,5.71,5.47,7.03,17.67,25.46,63.58,10.19,4.25,5.85
57.40,57.4,27/11/2025 20:32:25,0.269,7.075,,15.3,986761.0,651971.0,960637.15,5865.83,1956.97,7777.38,1316.23,13345.81,528.28,30.04,26.75,4709.14,150.50,356.37,116.63,1689.77,72.92,51.25,22.70,127.44,53.31,89.61,35.53,19.34,4.37,5166.88,483.56,4.65,0.59,6.47,0.30,7.72,2.63,0.00,0.00,5.67,1.65,2.82,4.25,2.70,5.22,23.45,22.84,76.05,9.90,4.46,5.23,75604.11,9727.16,3245.20,14695.06,2486.97,28551.15,1130.16,68.84,61.29,11758.28,375.78,429.28,140.49,2364.34,102.03,85.51,37.88,227.51,95.17,130.97,51.94,27.79,6.28,7387.31,691.37,5.91,0.75,8.10,0.38,9.61,3.28,0.00,0.00,6.70,1.95,3.80,5.74,3.61,6.96,26.18,25.50,81.92,10.66,5.06,5.94
57.50,57.5,27/11/2025 20:33:09,-0.017,6.877,,15.3,988346.0,652383.0,959628.57,6655.28,2004.70,7578.25,1286.81,13512.17,533.86,3.56,3.78,4777.14,152.48,427.13,123.20,1878.69,74.76,30.10,17.44,119.75,53.70,74.35,32.88,93.60,18.03,5093.68,476.25,4.19,0.59,6.41,0.30,7.09,2.59,0.00,0.00,4.30,1.65,3.06,4.29,4.84,5.29,18.02,23.03,74.35,9.95,5.45,5.31,77275.66,11036.29,3324.35,14318.82,2431.38,28907.06,1142.11,8.16,8.67,11928.06,380.72,514.52,148.41,2628.67,104.60,50.23,29.09,213.77,95.87,108.67,48.06,134.49,25.90,7282.65,680.91,5.34,0.75,8.03,0.38,8.83,3.22,0.00,0.00,5.09,1.95,4.13,5.79,6.46,7.05,20.12,25.71,80.09,10.72,6.18,6.03
57.60,57.6,27/11/2025 20:33:44,0.533,7.208,1181250.748,15.3,983689.0,651891.0,960561.74,6815.36,2003.43,7205.60,1229.95,13536.98,534.12,31.36,27.58,4609.65,147.48,455.85,125.08,1762.17,73.42,54.45,23.49,138.63,53.40,78.71,33.48,45.89,9.62,4571.06,425.32,4.72,0.60,6.37,0.30,9.36,2.63,0.00,0.00,6.59,1.77,6.46,4.20,3.32,5.23,18.54,22.79,73.88,9.79,3.32,5.12,75678.44,11301.74,3322.24,13614.72,2323.94,28960.14,1142.66,71.86,63.19,11509.85,368.24,549.11,150.68,2465.63,102.73,90.84,39.20,247.48,95.34,115.04,48.93,65.94,13.82,6535.44,608.10,6.00,0.76,7.97,0.37,11.65,3.27,0.00,0.00,7.79,2.09,8.73,5.67,4.42,6.98,20.71,25.45,79.59,10.55,3.76,5.80
57.70,57.7,27/11/2025 20:34:18,0.688,7.339,,15.3,985193.0,652152.0,961126.96,6888.26,2006.41,7291.96,1242.23,12908.53,513.69,61.25,46.56,4638.66,148.48,433.05,123.23,1762.30,73.57,28.28,17.31,79.97,52.93,74.69,32.80,65.99,13.28,4519.41,420.37,4.43,0.58,6.38,0.30,9.10,2.55,0.00,0.00,5.67,1.63,5.78,4.19,2.45,5.20,14.85,22.91,67.43,9.60,4.62,5.11,74518.99,11422.64,3327.19,13777.88,2347.14,27615.66,1098.96,140.35,106.69,11582.30,370.73,521.66,148.45,2465.82,102.94,47.19,28.88,142.76,94.49,109.16,47.94,94.82,19.09,6461.59,601.02,5.64,0.74,7.98,0.37,11.32,3.18,0.00,0.00,6.71,1.93,7.81,5.66,3.26,6.93,16.58,25.58,72.63,10.34,5.24,5.80
57.80,57.8,27/11/2025 20:34:51,-0.429,7.205,,15.3,992823.0,650555.0,958755.61,7646.82,2099.50,7264.07,1242.44,13253.50,525.99,77.43,55.51,4675.20,149.56,490.13,128.69,1812.26,74.12,42.82,20.29,129.96,53.92,92.86,36.28,90.80,17.58,5547.49,520.67,4.30,0.59,6.45,0.30,7.67,2.63,0.00,0.00,6.12,1.72,4.38,4.37,2.69,5.33,16.61,23.05,67.95,9.88,4.88,5.24,78374.72,12680.53,3481.56,13725.20,2347.55,28353.68,1125.27,177.42,127.20,11673.52,373.44,590.42,155.02,2535.72,103.71,71.44,33.86,232.00,96.25,135.73,53.02,130.47,25.26,7931.49,744.42,5.48,0.76,8.07,0.38,9.55,3.27,0.00,0.00,7.23,2.04,5.92,5.90,3.59,7.11,18.55,25.74,73.20,10.64,5.53,5.95
57.90,57.9,27/11/2025 20:35:26,0.705,7.473,,15.3,991040.0,651052.0,962767.62,4843.63,1967.46,7224.70,1235.50,12982.48,516.66,91.76,63.47,4364.96,141.25,338.69,114.68,1753.51,73.22,82.37,30.17,123.69,53.28,95.06,36.49,138.68,25.57,5077.74,475.02,4.81,0.60,10.26,0.49,9.63,2.59,0.00,0.00,8.26,1.97,4.38,4.22,5.58,5.24,3.31,22.83,65.05,9.62,3.84,5.25,71515.90,8032.07,3262.58,13650.80,2334.43,27773.87,1105.31,210.25,145.43,10898.90,352.68,407.98,138.15,2453.52,102.44,137.44,50.35,220.81,95.12,138.94,53.33,199.26,36.74,7259.86,679.16,6.12,0.76,12.85,0.61,11.98,3.22,0.00,0.00,9.77,2.33,5.91,5.70,7.44,6.99,3.70,25.49,70.08,10.36,4.35,5.96
58.00,58.0,27/11/2025 20:36:10,0.775,1.655,,15.3,986859.0,651415.0,961203.62,5997.36,1981.06,7864.30,1328.56,13198.92,522.69,111.65,73.14,4476.79,144.09,473.73,126.99,1785.92,73.58,30.80,17.28,129.33,53.44,84.98,34.66,114.76,21.59,4390.00,407.71,4.74,0.58,12.64,0.61,8.43,2.49,0.00,0.00,5.79,1.60,3.00,4.19,3.07,5.19,22.41,22.88,74.52,9.91,3.23,5.13,74549.21,9945.28,3285.15,14859.30,2510.27,28236.90,1118.22,255.84,167.58,11178.12,359.78,570.65,152.97,2498.87,102.96,51.40,28.83,230.88,95.41,124.20,50.66,164.89,31.02,6276.58,582.92,6.04,0.74,15.82,0.76,10.50,3.09,0.00,0.00,6.85,1.90,4.06,5.66,4.10,6.92,25.02,25.54,80.28,10.68,3.66,5.82
58.10,58.1,27/11/2025 20:36:45,0.547,7.474,1181251.144,15.3,986189.0,652695.0,960976.76,6573.99,1975.80,7538.50,1279.44,13353.34,528.16,113.45,74.08,4765.25,151.90,371.19,118.45,1730.55,73.43,22.30,17.19,124.25,53.41,73.05,32.58,86.51,16.85,4127.55,382.17,4.69,0.58,18.44,0.96,9.76,2.55,0.00,0.00,3.39,1.56,6.10,4.15,2.94,5.22,25.57,22.91,68.05,9.52,4.34,5.07,75294.94,10901.50,3276.41,14243.72,2417.45,28567.27,1129.90,259.95,169.73,11898.37,379.27,447.13,142.68,2421.39,102.74,37.21,28.69,221.81,95.35,106.77,47.62,124.31,24.21,5901.35,546.41,5.97,0.74,23.08,1.21,12.15,3.18,0.00,0.00,4.01,1.84,8.24,5.61,3.93,6.96,28.55,25.57,73.31,10.26,4.93,5.75
58.20,58.2,27/11/2025 20:37:18,1.306,-1.322,,15.3,986474.0,654935.0,963001.69,5238.31,1914.01,7506.95,1275.05,13119.55,520.67,44.48,36.49,4216.12,137.19,446.15,123.71,1712.05,72.59,31.54,17.06,120.26,52.78,84.57,34.36,82.51,16.10,4272.37,396.45,4.39,0.57,6.27,0.29,8.40,2.54,0.00,0.00,5.29,1.57,3.05,4.14,3.27,5.12,21.65,22.64,66.44,9.42,4.69,5.01,71257.44,8686.57,3173.95,14184.11,2409.16,28067.11,1113.89,101.91,83.61,10527.24,342.55,537.43,149.03,2395.52,101.57,52.62,28.47,214.69,94.23,123.61,50.22,118.56,23.13,6108.39,566.82,5.59,0.73,7.84,0.37,10.46,3.17,0.00,0.00,6.26,1.86,4.12,5.59,4.36,6.83,24.17,25.28,71.57,10.15,5.32,5.68
58.30,58.3,27/11/2025 20:37:53,1.067,6.943,,15.3,985007.0,654936.0,961062.98,6947.76,2013.53,7565.61,1284.25,13314.89,527.36,44.28,58.91,4328.69,140.57,351.35,115.97,1752.84,73.06,30.16,17.22,135.69,53.43,83.65,34.39,94.21,18.14,4168.66,386.23,4.74,0.59,6.10,0.29,8.11,2.53,0.00,0.00,4.41,1.58,4.13,4.14,2.07,5.19,19.84,22.81,67.01,9.48,2.82,4.95,74731.99,11521.30,3338.98,14294.94,2426.54,28485.00,1128.19,101.46,135.00,10808.32,351.00,423.24,139.70,2452.59,102.23,50.32,28.73,242.23,95.38,122.26,50.26,135.36,26.07,5960.12,552.21,6.03,0.75,7.63,0.36,10.10,3.15,0.00,0.00,5.21,1.87,5.59,5.59,2.76,6.92,22.15,25.47,72.19,10.21,3.19,5.62
58.40,58.4,27/11/2025 20:38:27,1.149,6.612,,15.3,981445.0,652053.0,960523.34,6653.60,2009.75,7794.38,1319.75,13568.25,536.39,40.48,58.84,4508.16,145.23,448.43,124.78,1717.67,73.01,30.35,17.21,137.16,53.44,70.98,32.09,94.29,18.05,4290.82,397.97,5.00,0.60,6.27,0.29,10.14,2.57,0.00,0.00,6.33,1.70,3.91,4.19,1.64,5.17,19.97,22.80,64.70,9.50,4.12,5.06,75888.44,11033.50,3332.72,14727.20,2493.61,29027.03,1147.51,92.77,134.83,11256.45,362.63,540.18,150.31,2403.37,102.15,50.65,28.71,244.86,95.41,103.74,46.90,135.48,25.94,6134.77,568.99,6.36,0.76,7.85,0.36,12.63,3.20,0.00,0.00,7.48,2.01,5.28,5.66,2.18,6.90,22.30,25.46,69.70,10.23,4.67,5.75
58.50,58.5,27/11/2025 20:39:11,1.591,7.008,,15.3,980166.0,649032.0,962122.22,5337.75,2014.09,7374.46,1257.75,13335.35,527.72,105.00,70.43,4883.13,155.10,379.61,117.76,1751.12,72.98,23.21,17.13,127.83,53.15,73.68,32.46,159.29,28.92,4189.35,388.13,4.56,0.58,14.93,0.74,8.14,2.51,0.00,0.00,8.03,1.94,6.51,4.14,1.46,5.12,20.52,22.73,69.60,9.59,4.24,5.04,73405.52,8851.46,3339.91,13933.77,2376.48,28528.79,1128.97,240.60,161.38,12192.70,387.27,457.27,141.85,2450.18,102.12,38.73,28.57,228.20,94.89,107.69,47.44,228.88,41.56,5989.70,554.93,5.80,0.74,18.69,0.93,10.13,3.12,0.00,0.00,9.50,2.29,8.80,5.60,1.95,6.82,22.91,25.38,74.98,10.33,4.81,5.71
58.60,58.6,27/11/2025 20:39:46,1.748,6.347,1181251.606,15.4,969110.0,642511.0,962204.09,6304.81,1991.88,7136.58,1219.38,13571.56,534.69,163.78,100.06,4334.64,140.06,383.22,117.78,1662.15,71.63,86.42,30.17,94.54,52.01,68.92,31.51,18.00,4.04,3854.98,355.69,4.66,0.57,6.25,0.29,8.97,2.38,0.00,0.00,4.92,1.53,2.21,4.04,3.74,5.02,13.17,22.48,69.19,9.46,3.20,4.85,73042.07,10455.11,3303.09,13484.30,2303.97,29034.11,1143.88,375.29,229.28,10823.18,349.71,461.63,141.88,2325.69,100.22,144.19,50.34,168.77,92.85,100.73,46.05,25.87,5.81,5511.63,508.55,5.93,0.72,7.82,0.36,11.17,2.97,0.00,0.00,5.82,1.81,2.99,5.46,4.98,6.69,14.71,25.10,74.54,10.19,3.63,5.50
