Exported at 24/11/2025 08:35:50, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-A-40m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
9.11,9.1,21/11/2025 10:50:09*,-6.151, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.21,9.2,21/11/2025 10:50:09*,-5.896, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.31,9.3,21/11/2025 10:50:09*,-6.190, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.41,9.4,21/11/2025 10:50:09*,-6.071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.51,9.5,21/11/2025 10:50:09*,-6.235, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.61,9.6,21/11/2025 10:50:09*,-6.152, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.71,9.7,21/11/2025 10:50:09*,-6.071, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.81,9.8,21/11/2025 10:50:09*,-5.838, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
9.91,9.9,21/11/2025 10:50:09*,-6.110, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.01,10.0,21/11/2025 10:50:09*,-6.141, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.11,10.1,21/11/2025 10:50:09*,-6.925, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.21,10.2,21/11/2025 10:50:09*,-6.525, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.31,10.3,21/11/2025 10:50:09*,-6.117, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.41,10.4,21/11/2025 10:50:09*,-5.771, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.51,10.5,21/11/2025 10:50:09*,-5.922, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.61,10.6,21/11/2025 10:50:09*,-5.766, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.71,10.7,21/11/2025 10:50:09*,-6.081, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.81,10.8,21/11/2025 10:50:09*,-6.186, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
10.91,10.9,21/11/2025 10:50:09*,-6.359, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.01,11.0,21/11/2025 10:50:09*,-5.980, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.11,11.1,21/11/2025 10:50:09*,-6.105, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.21,11.2,21/11/2025 10:50:09*,-6.120, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.31,11.3,21/11/2025 10:50:09*,-6.183, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.41,11.4,21/11/2025 10:50:09*,-6.200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.51,11.5,21/11/2025 10:50:09*,-6.296, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.61,11.6,21/11/2025 10:50:09*,-6.474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.71,11.7,21/11/2025 10:50:09*,-6.615, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.81,11.8,21/11/2025 10:50:09*,-6.508, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11.91,11.9,21/11/2025 10:50:09*,-6.888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.01,12.0,21/11/2025 10:50:09*,-7.995, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.11,12.1,21/11/2025 10:50:09*,-7.408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.21,12.2,21/11/2025 10:50:09*,-6.469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.31,12.3,21/11/2025 10:50:09*,-6.446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.41,12.4,21/11/2025 10:50:09*,-6.685, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.51,12.5,21/11/2025 10:50:09*,-6.431, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.61,12.6,21/11/2025 10:50:09*,-6.449, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.71,12.7,21/11/2025 10:50:09*,-6.157, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.81,12.8,21/11/2025 10:50:09*,-5.916, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
12.91,12.9,21/11/2025 10:50:09*,-5.415, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.01,13.0,21/11/2025 10:50:09*,-5.258, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.11,13.1,21/11/2025 10:50:09*,-4.635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.21,13.2,21/11/2025 10:50:09*,-4.274, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.31,13.3,21/11/2025 10:50:09*,-3.836, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.41,13.4,21/11/2025 10:50:09*,-3.547, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.51,13.5,21/11/2025 10:50:09*,-3.392, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.61,13.6,21/11/2025 10:50:09*,-3.119, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.71,13.7,21/11/2025 10:50:09*,-2.830, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.81,13.8,21/11/2025 10:50:09*,-2.361, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
13.91,13.9,21/11/2025 10:50:09*,-2.061, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.01,14.0,21/11/2025 10:50:09*,-1.606, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.11,14.1,21/11/2025 10:50:09*,-1.428, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.21,14.2,21/11/2025 10:50:09*,-1.020, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.31,14.3,21/11/2025 10:50:09*,-0.876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.41,14.4,21/11/2025 10:50:09*,-0.706, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.51,14.5,21/11/2025 10:50:09*,-0.393, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.61,14.6,21/11/2025 10:50:09*,-0.651, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.71,14.7,21/11/2025 10:50:09*,-0.742, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.81,14.8,21/11/2025 10:50:09*,-0.212, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
14.91,14.9,21/11/2025 10:50:09*,0.281, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.01,15.0,21/11/2025 10:50:09*,0.489, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
15.10,15.1,21/11/2025 10:50:09,1.358,8.461,1181235.140,15.3,932456.0,668098.0,991937.07,361.82,1585.49,1935.45,473.65,3477.48,195.07,100.25,66.82,765.07,40.94,28.06,40.55,615.24,54.34,25.46,14.78,116.59,45.52,60.84,27.42,41.65,20.04,229.88,26.16,3.98,0.45,38.37,3.21,5.72,1.93,0.00,0.00,1.99,1.18,1.34,3.16,2.63,4.09,200.64,111.68,47.24,7.25,3.23,3.88,15805.62,600.00,2629.18,3656.96,894.94,7439.49,417.32,229.71,153.11,1910.31,102.22,33.80,48.85,860.85,76.03,42.48,24.66,208.13,81.26,88.92,40.08,59.84,28.79,328.67,37.40,5.06,0.57,48.03,4.02,7.12,2.40,0.00,0.00,2.35,1.40,1.81,4.27,3.51,5.45,224.02,124.69,50.89,7.81,3.66,4.40
15.20,15.2,21/11/2025 10:50:09,2.289,10.976,,15.3,937457.0,664005.0,991186.26,304.73,1713.39,1951.72,482.28,4033.48,214.58,55.48,43.11,723.48,39.67,71.77,65.13,657.78,54.97,7.83,14.90,113.07,45.80,74.65,29.96,55.69,20.56,460.87,44.60,4.62,0.48,24.68,1.58,6.92,1.97,0.00,0.00,1.68,1.19,1.59,3.25,2.14,4.08,210.03,116.14,48.46,7.36,3.06,3.88,17167.91,505.33,2841.27,3687.70,911.25,8628.96,459.06,127.12,98.78,1806.46,99.05,86.45,78.46,920.37,76.91,13.06,24.86,201.85,81.76,109.11,43.79,80.02,29.54,658.93,63.77,5.88,0.61,30.89,1.98,8.61,2.45,0.00,0.00,1.99,1.41,2.15,4.39,2.85,5.44,234.50,129.67,52.20,7.93,3.47,4.40
15.30,15.3,21/11/2025 10:50:09,5.261,12.765,,15.5,925500.0,641446.0,989509.03,1079.66,1596.08,2203.74,506.42,4238.68,221.74,202.12,120.38,651.51,39.10,41.21,50.23,645.24,54.31,28.48,14.67,139.53,45.51,71.32,29.10,81.49,21.29,771.52,68.98,4.37,0.47,55.78,5.96,6.13,1.98,0.00,0.00,2.95,1.22,0.90,3.26,1.71,4.03,210.03,113.71,50.82,7.44,3.78,3.95,20069.11,1790.37,2646.74,4163.88,956.86,9067.96,474.38,463.13,275.83,1626.76,97.63,49.64,60.51,902.82,75.99,47.52,24.48,249.09,81.24,104.24,42.53,117.09,30.59,1103.08,98.62,5.56,0.60,69.82,7.46,7.63,2.46,0.00,0.00,3.49,1.44,1.22,4.40,2.28,5.37,234.50,126.96,54.74,8.01,4.29,4.48
15.40,15.4,21/11/2025 10:50:09,6.266,9.523,,15.8,895684.0,578532.0,991989.01,159.10,1701.26,2021.41,490.27,3875.48,208.34,126.58,80.17,344.02,37.61,0.00,0.00,529.57,51.29,18.57,14.00,138.84,43.81,68.23,27.86,44.58,19.11,541.30,49.57,3.56,0.41,52.54,5.46,7.35,1.85,0.00,0.00,1.80,1.10,1.37,2.89,0.82,3.44,25.33,18.62,48.24,6.95,2.29,3.68,15648.06,263.83,2821.16,3819.38,926.35,8290.95,445.71,290.04,183.70,858.98,93.91,0.00,0.00,740.98,71.77,30.98,23.36,247.86,78.21,99.72,40.72,64.05,27.46,773.92,70.87,4.53,0.52,65.77,6.83,9.15,2.30,0.00,0.00,2.13,1.30,1.85,3.90,1.09,4.59,28.28,20.79,51.96,7.49,2.60,4.17
15.50,15.5,21/11/2025 10:50:09,3.122,8.002,,15.9,897083.0,552119.0,990505.41,389.71,1609.68,2458.71,543.71,4112.24,216.96,59.96,45.80,338.86,37.77,169.84,83.85,568.73,52.47,26.12,14.12,125.73,43.91,63.84,27.23,81.04,20.66,973.03,85.33,3.42,0.41,35.46,2.74,7.19,1.85,0.00,0.00,1.97,1.11,1.86,2.88,1.31,3.37,20.95,18.76,50.92,7.00,3.69,3.68,18088.87,646.25,2669.29,4645.64,1027.32,8797.46,464.15,137.39,104.94,846.10,94.31,204.59,101.01,795.77,73.42,43.58,23.56,224.45,78.39,93.31,39.80,116.44,29.69,1391.18,122.00,4.35,0.52,44.39,3.43,8.95,2.30,0.00,0.00,2.33,1.31,2.51,3.89,1.75,4.49,23.39,20.95,54.85,7.54,4.19,4.17
15.60,15.6,21/11/2025 10:50:09,1.810,7.339,1181236.198,15.6,931652.0,608014.0,986046.48,402.81,1595.92,2999.92,615.36,6056.42,284.30,130.25,83.19,427.39,38.84,420.86,111.50,795.62,56.85,113.79,32.08,106.25,45.75,76.19,30.31,76.21,14.48,2215.51,199.67,3.74,0.46,42.04,3.50,6.03,2.03,0.00,0.00,3.73,1.27,1.69,3.32,3.00,4.01,12.89,19.74,56.15,7.89,3.04,4.13,26200.64,667.97,2646.48,5668.24,1162.70,12956.71,608.21,298.45,190.62,1067.15,96.98,506.97,134.31,1113.24,79.54,189.86,53.53,189.68,81.67,111.36,44.30,109.50,20.81,3167.61,285.48,4.76,0.59,52.62,4.38,7.51,2.53,0.00,0.00,4.41,1.50,2.28,4.48,4.00,5.35,14.39,22.04,60.49,8.50,3.45,4.69
15.70,15.7,21/11/2025 10:50:09,1.551,15.538,,15.4,955219.0,656653.0,984548.17,440.03,1707.61,2334.27,536.66,6750.24,309.43,108.73,73.26,549.04,39.04,537.09,124.09,976.09,59.98,141.40,35.92,123.74,47.17,50.71,26.51,254.54,46.25,3052.69,279.89,4.27,0.52,21.64,1.25,8.42,2.25,0.00,0.00,5.12,1.44,5.87,3.67,2.93,4.52,17.57,20.29,63.21,8.50,4.23,4.54,28628.64,729.69,2831.69,4410.52,1014.00,14441.02,661.97,249.14,167.87,1370.90,97.48,646.98,149.48,1365.75,83.92,235.93,59.93,220.90,84.21,74.12,38.75,365.73,66.45,4364.56,400.17,5.43,0.66,27.09,1.56,10.48,2.80,0.00,0.00,6.05,1.70,7.93,4.96,3.91,6.03,19.62,22.65,68.09,9.16,4.80,5.15
15.80,15.8,21/11/2025 10:50:09,1.421,12.297,,15.4,945457.0,654712.0,985920.02,310.69,1606.46,2598.18,564.38,5686.02,272.09,118.71,77.22,403.42,38.82,492.34,118.61,882.17,58.40,148.94,36.75,125.74,46.92,71.44,29.70,164.93,29.65,2958.64,270.93,4.54,0.52,28.14,1.83,8.72,2.24,0.00,0.00,6.19,1.60,7.05,3.64,2.44,4.43,0.00,0.00,57.27,8.18,4.43,4.48,25878.53,515.21,2663.95,4909.16,1066.37,12164.30,582.09,272.01,176.94,1007.30,96.93,593.07,142.88,1234.34,81.71,248.51,61.32,224.47,83.76,104.41,43.41,236.98,42.60,4230.10,387.36,5.78,0.66,35.22,2.29,10.85,2.79,0.00,0.00,7.32,1.89,9.52,4.92,3.25,5.91,0.00,0.00,61.69,8.81,5.03,5.08
15.90,15.9,21/11/2025 10:50:09,0.972,16.203,,15.4,950466.0,654025.0,986917.46,421.95,1594.90,2122.88,498.42,5002.83,249.09,100.15,67.59,525.72,37.90,284.88,99.26,949.28,59.33,156.07,37.25,98.88,46.41,61.69,28.05,90.34,17.09,3117.96,286.51,3.99,0.50,52.13,5.01,7.35,2.23,0.08,0.18,10.57,2.06,9.11,3.63,4.14,4.33,4.77,20.12,54.57,8.03,3.18,4.50,23919.50,699.71,2644.78,4011.10,941.75,10702.73,532.89,229.48,154.87,1312.67,94.63,343.17,119.57,1328.24,83.01,260.40,62.15,176.52,82.85,90.16,41.00,129.80,24.56,4457.88,409.64,5.08,0.64,65.26,6.27,9.15,2.78,0.11,0.24,12.50,2.44,12.31,4.90,5.52,5.77,5.33,22.46,58.78,8.65,3.61,5.10
16.00,16.0,21/11/2025 10:50:09,1.131,8.799,,15.3,961665.0,656256.0,987222.72,311.11,1637.76,2006.65,484.60,4615.01,235.41,166.43,100.86,405.05,38.35,334.04,104.56,930.96,59.99,203.15,41.99,101.05,46.91,59.61,27.84,103.22,19.41,3388.38,312.85,4.34,0.51,47.41,4.23,8.31,2.19,0.00,0.00,11.95,2.18,7.73,3.66,3.31,4.44,5.35,20.36,60.32,8.23,3.91,4.47,23057.05,515.91,2715.86,3791.49,915.63,9873.05,503.62,381.35,231.11,1011.37,95.76,402.39,125.95,1302.60,83.94,338.95,70.06,180.39,83.74,87.12,40.69,148.31,27.89,4844.52,447.30,5.52,0.65,59.35,5.30,10.34,2.73,0.00,0.00,14.13,2.58,10.44,4.94,4.41,5.92,5.97,22.73,64.98,8.87,4.44,5.07
16.10,16.1,21/11/2025 10:50:09,1.094,16.141,1181235.732,15.4,957062.0,652522.0,987700.65,395.03,1637.38,1901.57,473.66,4156.40,219.97,126.07,79.97,386.20,38.17,328.79,102.46,1025.26,60.04,167.28,38.81,94.09,46.59,53.73,26.80,136.22,24.88,3373.88,311.43,3.77,0.49,46.75,4.14,9.21,2.21,0.00,0.00,11.71,2.16,10.23,3.67,2.59,4.40,0.48,20.23,63.76,8.37,6.33,4.48,21951.15,655.07,2715.23,3592.95,894.96,8891.93,470.59,288.87,183.24,964.30,95.31,396.06,123.42,1434.55,84.01,279.11,64.75,167.97,83.17,78.53,39.17,195.73,35.75,4823.78,445.27,4.80,0.62,58.52,5.18,11.46,2.75,0.00,0.00,13.85,2.55,13.82,4.96,3.45,5.87,0.54,22.59,68.68,9.02,7.18,5.08
16.20,16.2,21/11/2025 10:50:09,0.769,10.848,,15.4,944517.0,646430.0,988116.48,289.69,1561.40,1842.60,460.72,4237.56,221.64,161.11,97.69,411.09,37.57,282.59,97.13,943.31,58.43,126.10,34.12,101.56,46.18,65.69,28.49,126.09,22.93,3174.61,292.00,3.94,0.49,18.97,1.05,8.10,2.21,0.00,0.00,8.26,1.83,4.53,3.56,3.37,4.35,8.96,19.95,60.27,8.17,5.14,4.38,21431.12,480.39,2589.23,3481.52,870.51,9065.56,474.16,369.16,223.84,1026.45,93.81,340.41,117.00,1319.89,81.76,210.40,56.93,181.30,82.44,96.01,41.64,181.17,32.95,4538.88,417.49,5.01,0.62,23.75,1.31,10.08,2.75,0.00,0.00,9.77,2.16,6.12,4.81,4.49,5.80,10.00,22.27,64.92,8.80,5.83,4.97
