Exported at 01/12/2025 09:02:01, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-B-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
34.00,34.0,28/11/2025 10:26:25,0.173,13.354,,15.8,879964.0,599187.0,971018.19,4140.91,1690.77,5509.25,960.59,10335.93,420.59,42.53,31.83,3930.20,125.51,370.44,102.14,1730.64,66.99,84.08,27.56,83.48,46.96,78.51,31.35,189.91,32.91,2304.36,206.29,3.73,0.48,86.57,11.55,6.90,2.20,0.00,0.00,6.50,1.59,3.44,3.59,1.70,4.36,6.86,20.35,61.95,8.41,3.95,4.52,56353.55,6866.76,2803.77,10409.51,1814.99,22112.02,899.78,97.44,72.93,9813.32,313.38,446.24,123.04,2421.52,93.73,140.29,45.98,149.03,83.83,114.74,45.82,272.86,47.29,3294.64,294.94,4.74,0.62,108.36,14.46,8.58,2.74,0.00,0.00,7.69,1.88,4.65,4.84,2.27,5.82,7.66,22.72,66.73,9.06,4.48,5.13
34.10,34.1,28/11/2025 10:26:45,0.865,8.929,1181244.396,15.8,876084.0,600664.0,971219.43,4663.00,1635.05,5594.93,969.73,9836.65,403.26,33.29,25.82,3727.42,120.11,359.31,100.69,1740.58,66.83,54.00,21.33,104.40,46.99,60.00,27.97,171.22,29.64,2280.01,203.95,4.44,0.51,54.07,5.05,10.93,2.32,0.00,0.00,4.39,1.39,6.94,3.64,1.66,4.35,7.54,20.20,61.36,8.46,4.42,4.47,55652.66,7732.54,2711.37,10571.42,1832.27,21043.89,862.72,76.29,59.16,9307.00,299.91,432.83,121.29,2435.43,93.51,90.10,35.59,186.37,83.89,87.70,40.88,246.01,42.58,3259.83,291.60,5.65,0.64,67.69,6.32,13.60,2.89,0.00,0.00,5.19,1.65,9.38,4.92,2.21,5.81,8.42,22.55,66.10,9.11,5.02,5.07
34.20,34.2,28/11/2025 10:27:05,1.180,8.664,,15.8,876985.0,599030.0,973220.41,3544.33,1713.00,5315.58,931.52,9685.07,398.02,32.47,50.11,3805.20,122.32,184.32,83.96,1735.53,66.30,51.13,20.65,81.53,46.46,76.84,30.85,61.59,11.63,2048.79,182.37,4.06,0.49,63.55,6.78,8.68,2.21,0.00,0.00,5.02,1.38,4.04,3.51,2.93,4.27,6.66,20.10,58.65,8.33,3.61,4.37,52413.13,5877.48,2840.63,10043.59,1760.08,20719.60,851.51,74.39,114.82,9501.21,305.42,222.03,101.14,2428.36,92.76,85.32,34.46,145.55,82.93,112.31,45.08,88.50,16.71,2929.24,260.74,5.17,0.63,79.56,8.48,10.80,2.75,0.00,0.00,5.93,1.63,5.46,4.74,3.91,5.69,7.44,22.44,63.18,8.97,4.10,4.96
34.30,34.3,28/11/2025 10:27:24,1.481,9.588,,15.8,874526.0,599076.0,971856.23,4339.76,1671.05,5582.55,968.26,9893.86,404.77,38.24,28.80,3856.99,123.66,304.82,96.36,1693.65,66.54,59.13,22.66,30.71,46.40,47.65,26.14,151.45,26.32,1996.05,177.30,3.93,0.49,62.58,6.57,8.12,2.24,0.00,0.00,3.28,1.36,3.57,3.52,1.73,4.28,4.76,20.34,57.41,8.42,3.53,4.50,54836.11,7196.53,2771.06,10548.02,1829.50,21166.27,865.95,87.62,65.99,9630.52,308.76,367.19,116.08,2369.76,93.11,98.66,37.81,54.83,82.83,69.64,38.21,217.61,37.81,2853.84,253.49,5.00,0.62,78.33,8.23,10.11,2.79,0.00,0.00,3.88,1.61,4.83,4.75,2.31,5.70,5.31,22.71,61.84,9.07,4.01,5.11
34.40,34.4,28/11/2025 10:27:44,1.001,9.126,,15.8,878625.0,597978.0,969304.35,6246.29,1776.02,5619.25,974.51,10117.04,412.95,46.93,34.29,4124.27,131.24,119.19,75.55,1714.93,67.34,48.78,20.13,100.11,47.16,84.81,32.50,124.63,21.76,2201.00,196.36,3.93,0.49,51.33,4.61,8.31,2.25,0.00,0.00,4.50,1.40,3.77,3.56,1.69,4.37,11.35,20.28,59.68,8.47,3.87,4.47,59451.32,10358.07,2945.13,10617.37,1841.30,21643.73,883.44,107.53,78.57,10297.90,327.69,143.58,91.01,2399.54,94.22,81.39,33.59,178.72,84.19,123.96,47.51,179.07,31.27,3146.87,280.75,5.00,0.62,64.25,5.77,10.34,2.80,0.00,0.00,5.32,1.66,5.09,4.80,2.25,5.82,12.67,22.65,64.29,9.12,4.39,5.07
34.50,34.5,28/11/2025 10:28:14,0.503,9.856,,15.8,882526.0,600375.0,970787.08,4681.14,1681.24,5417.27,945.83,10178.42,414.79,39.35,29.57,3901.76,124.72,405.51,106.01,1777.52,67.59,55.94,21.86,91.88,47.03,77.36,31.11,64.71,12.14,2343.70,210.02,4.02,0.50,72.33,8.39,6.97,2.17,0.00,0.00,5.10,1.43,3.67,3.57,2.31,4.38,21.01,20.30,60.04,8.43,2.90,4.50,56605.61,7762.62,2787.96,10235.74,1787.12,21775.05,887.37,90.18,67.76,9742.32,311.42,488.48,127.70,2487.12,94.58,93.34,36.47,164.02,83.96,113.07,45.47,92.97,17.45,3350.89,300.28,5.12,0.63,90.54,10.50,8.67,2.70,0.00,0.00,6.03,1.70,4.96,4.83,3.07,5.84,23.46,22.67,64.67,9.08,3.29,5.11
34.60,34.6,28/11/2025 10:28:34,0.573,11.311,1181244.660,15.8,876588.0,598884.0,972454.26,3925.77,1662.82,5137.41,903.20,9916.42,405.69,70.95,46.76,3804.45,121.95,324.57,98.11,1661.76,66.34,72.71,25.25,90.88,46.61,79.58,31.37,91.90,16.49,2191.12,195.60,3.99,0.49,84.32,11.13,7.46,2.20,0.00,0.00,3.78,1.38,3.22,3.54,1.34,4.32,13.47,20.13,57.48,8.27,3.17,4.44,53685.26,6510.01,2757.41,9706.94,1706.56,21214.55,867.91,162.57,107.14,9499.35,304.50,390.98,118.19,2325.15,92.82,121.31,42.14,162.24,83.20,116.32,45.85,132.05,23.69,3132.74,279.65,5.07,0.62,105.54,13.93,9.28,2.74,0.00,0.00,4.47,1.63,4.35,4.78,1.79,5.76,15.04,22.48,61.92,8.90,3.59,5.04
34.70,34.7,28/11/2025 10:28:54,0.948,16.406,,15.8,879180.0,600242.0,971378.21,4126.43,1693.68,5068.57,892.74,10453.69,423.15,78.60,50.58,4039.50,128.48,384.90,104.15,1785.02,67.52,27.35,15.31,79.93,47.18,55.92,27.52,84.24,15.39,2283.17,204.32,3.79,0.49,63.01,6.60,6.17,2.19,0.00,0.00,4.31,1.41,3.12,3.57,1.75,4.35,7.05,20.41,61.58,8.54,3.70,4.56,55848.05,6842.76,2808.60,9576.87,1686.81,22363.95,905.25,180.09,115.90,10086.25,320.79,463.65,125.46,2497.61,94.47,45.64,25.54,142.69,84.23,81.74,40.22,121.04,22.11,3264.34,292.13,4.82,0.62,78.87,8.26,7.68,2.73,0.00,0.00,5.09,1.67,4.21,4.82,2.34,5.81,7.88,22.79,66.33,9.20,4.19,5.18
34.80,34.8,28/11/2025 10:29:14,0.100,11.838,,15.8,878968.0,598444.0,970314.44,4705.26,1706.29,5460.04,950.98,10249.55,417.35,79.81,52.08,4060.54,129.09,367.48,102.10,1773.03,67.25,62.74,23.35,129.01,47.48,79.01,31.37,69.31,12.84,2487.22,223.52,4.02,0.50,68.02,7.49,8.23,2.28,0.00,0.00,4.64,1.42,3.90,3.60,1.14,4.37,10.56,20.24,57.35,8.31,4.69,4.55,57589.36,7802.61,2829.50,10316.54,1796.84,21927.23,892.85,182.87,119.33,10138.78,322.33,442.67,122.99,2480.83,94.10,104.67,38.96,230.30,84.76,115.48,45.85,99.59,18.45,3556.09,319.57,5.12,0.63,85.15,9.37,10.24,2.84,0.00,0.00,5.49,1.68,5.27,4.86,1.52,5.82,11.79,22.59,61.78,8.95,5.32,5.17
34.90,34.9,28/11/2025 10:29:34,1.219,10.783,,15.8,883706.0,601015.0,971607.14,4068.52,1700.38,5129.05,902.80,10014.07,409.93,67.40,45.77,4141.50,131.24,339.08,99.55,1733.42,67.35,35.48,16.28,92.70,47.19,58.05,27.78,29.32,5.98,2526.67,227.53,3.72,0.49,59.90,6.02,9.12,2.30,0.00,0.00,4.71,1.40,3.30,3.62,1.15,4.37,13.09,20.35,57.22,8.35,5.38,4.54,55339.71,6746.72,2819.70,9691.15,1705.81,21423.46,876.98,154.43,104.87,10340.93,327.70,408.45,119.91,2425.41,94.24,59.21,27.17,165.49,84.24,84.84,40.60,42.13,8.59,3612.50,325.31,4.74,0.62,74.98,7.53,11.36,2.86,0.00,0.00,5.57,1.65,4.45,4.89,1.53,5.82,14.62,22.72,61.64,9.00,6.11,5.15
35.00,35.0,28/11/2025 10:30:04,0.508,8.001,,15.8,882549.0,600912.0,970961.66,3847.22,1643.02,5506.91,956.24,10353.86,420.13,65.25,44.02,4102.77,130.31,304.01,97.14,1792.09,67.92,94.88,29.14,125.35,47.52,74.21,30.51,134.81,23.55,2475.73,222.58,3.96,0.50,72.86,8.46,6.97,2.23,0.00,0.00,4.55,1.41,2.23,3.59,1.99,4.38,11.71,20.31,53.49,8.30,3.49,4.53,56617.18,6379.75,2724.59,10405.09,1806.77,22150.36,898.81,149.51,100.88,10244.23,325.37,366.22,117.02,2507.50,95.04,158.31,48.62,223.77,84.83,108.46,44.58,193.70,33.84,3539.66,318.23,5.04,0.63,91.20,10.59,8.68,2.78,0.00,0.00,5.38,1.67,3.02,4.85,2.66,5.85,13.07,22.68,57.62,8.94,3.96,5.14
35.10,35.1,28/11/2025 10:30:24,0.264,8.930,1181244.926,15.8,882098.0,602857.0,970701.32,5102.43,1723.69,5324.37,930.79,9915.55,406.02,141.77,82.70,3881.78,124.31,293.01,95.89,1742.83,67.42,73.93,25.88,69.48,47.11,58.32,27.92,113.29,20.08,2413.98,216.75,3.67,0.49,70.82,8.08,7.04,2.20,0.00,0.00,4.97,1.41,3.64,3.60,3.88,4.37,7.27,20.48,63.27,8.54,3.38,4.57,56687.86,8461.24,2858.36,10060.19,1758.69,21212.68,868.62,324.84,189.50,9692.44,310.38,352.96,115.51,2438.58,94.33,123.35,43.19,124.03,84.09,85.24,40.80,162.78,28.85,3451.37,309.89,4.67,0.62,88.65,10.11,8.76,2.73,0.00,0.00,5.88,1.67,4.92,4.87,5.18,5.83,8.12,22.87,68.15,9.20,3.83,5.19
35.20,35.2,28/11/2025 10:30:44,-0.791,8.530,,15.8,881745.0,600054.0,970626.47,5197.52,1738.59,5456.73,950.98,9922.37,405.83,207.58,117.06,4133.39,131.17,140.79,79.04,1655.87,66.41,49.84,20.24,126.27,47.32,73.98,30.45,16.19,3.43,2230.06,199.31,4.08,0.50,53.37,4.95,8.04,2.20,0.00,0.00,4.78,1.38,0.99,3.59,2.47,4.35,21.52,20.22,63.91,8.56,3.78,4.44,57257.13,8618.92,2883.06,10310.29,1796.84,21227.28,868.21,475.64,268.23,10320.67,327.51,169.59,95.22,2316.90,92.92,83.16,33.77,225.42,84.47,108.13,44.50,23.27,4.93,3188.42,284.96,5.19,0.63,66.80,6.19,10.01,2.74,0.00,0.00,5.65,1.64,1.34,4.85,3.29,5.80,24.03,22.57,68.85,9.22,4.28,5.03
35.30,35.3,28/11/2025 10:31:04,3.530,7.868,,15.8,882514.0,600375.0,971743.39,4373.04,1690.28,5457.71,951.81,9987.07,408.28,21.66,18.03,3835.07,122.98,273.10,93.56,1654.83,66.53,32.22,15.20,109.24,46.95,63.70,28.55,76.45,14.06,2227.82,199.15,4.08,0.50,42.91,3.43,5.98,2.16,0.00,0.00,4.09,1.39,4.48,3.55,1.24,4.33,22.31,20.17,55.78,8.27,3.81,4.45,55004.56,7251.71,2802.95,10312.13,1798.41,21365.69,873.44,49.63,41.30,9575.81,307.07,328.97,112.71,2315.45,93.08,53.76,25.37,195.01,83.82,93.10,41.72,109.85,20.21,3185.21,284.73,5.20,0.63,53.71,4.29,7.45,2.69,0.00,0.00,4.84,1.64,6.05,4.79,1.66,5.78,24.91,22.52,60.09,8.91,4.33,5.05
35.40,35.4,28/11/2025 10:31:23,3.047,7.142,,15.8,881287.0,603075.0,970749.82,5534.65,1774.34,5200.01,914.59,10068.93,411.26,33.91,26.30,3873.16,124.03,335.46,99.39,1658.52,66.53,16.98,15.34,126.32,47.86,47.50,26.21,79.70,14.60,2101.41,187.21,3.61,0.48,83.41,10.90,7.29,2.19,0.00,0.00,2.72,1.35,2.76,3.58,2.32,4.33,12.24,20.38,55.02,8.18,4.25,4.48,56665.47,9177.97,2942.35,9825.23,1728.08,21540.82,879.83,77.71,60.27,9670.90,309.69,404.10,119.73,2320.61,93.08,28.34,25.60,225.50,85.43,69.42,38.30,114.52,20.98,3004.48,267.66,4.60,0.61,104.41,13.64,9.07,2.72,0.00,0.00,3.22,1.60,3.73,4.83,3.09,5.77,13.67,22.76,59.27,8.81,4.82,5.09
35.50,35.5,28/11/2025 10:31:53,0.894,8.333,,15.8,881188.0,601210.0,970708.01,5172.08,1706.87,5253.86,921.88,10321.04,420.09,146.24,85.53,4180.53,132.81,117.88,74.48,1707.98,66.83,26.07,15.26,75.70,46.92,67.23,29.27,16.25,3.44,2060.66,183.44,3.74,0.48,46.73,3.96,8.25,2.19,0.01,0.18,2.55,1.36,2.13,3.54,2.26,4.28,25.23,20.35,53.09,8.08,2.50,4.36,57306.22,8576.73,2830.47,9926.97,1741.85,22080.15,898.72,335.08,195.97,10438.39,331.62,141.99,89.72,2389.82,93.51,43.49,25.47,135.13,83.76,98.26,42.79,23.35,4.94,2946.21,262.27,4.76,0.62,58.49,4.95,10.27,2.73,0.01,0.23,3.01,1.60,2.87,4.78,3.02,5.71,28.17,22.72,57.19,8.71,2.84,4.95
35.60,35.6,28/11/2025 10:32:13,0.300,12.830,1181245.390,15.8,875917.0,596756.0,971199.66,5026.31,1699.25,5107.40,897.56,9869.91,404.13,10.59,9.49,4210.96,133.28,201.30,86.89,1733.77,66.72,57.83,22.12,86.00,46.58,89.89,33.43,52.36,9.98,2175.29,194.04,3.98,0.49,69.31,7.83,7.79,2.25,0.00,0.00,5.96,1.52,8.55,3.58,0.67,4.30,15.38,20.15,62.61,8.41,4.49,4.50,56084.75,8335.01,2817.82,9650.24,1695.91,21115.05,864.56,24.26,21.74,10514.36,332.79,242.49,104.67,2425.90,93.36,96.49,36.91,153.52,83.16,131.38,48.87,75.24,14.33,3110.10,277.43,5.06,0.63,86.76,9.80,9.69,2.80,0.00,0.00,7.04,1.80,11.54,4.84,0.90,5.73,17.17,22.49,67.45,9.06,5.09,5.10
35.70,35.7,28/11/2025 10:32:33,1.853,12.367,,15.8,881609.0,597157.0,969930.25,5323.94,1736.29,5775.15,998.79,10171.19,415.06,9.91,9.01,3922.20,125.13,375.17,103.48,1731.96,67.41,29.86,15.44,131.27,48.08,62.16,28.54,73.74,13.62,2292.30,205.10,4.30,0.51,68.59,7.63,9.49,2.34,0.00,0.00,6.38,1.61,2.79,3.63,2.40,4.36,15.26,20.46,58.40,8.37,3.29,4.52,58151.14,8828.56,2879.24,10911.92,1887.17,21759.57,887.96,22.70,20.64,9793.36,312.43,451.93,124.66,2423.37,94.31,49.83,25.76,234.34,85.83,90.85,41.72,105.95,19.57,3277.41,293.24,5.48,0.65,85.85,9.55,11.82,2.92,0.00,0.00,7.54,1.90,3.76,4.90,3.21,5.81,17.04,22.85,62.91,9.01,3.74,5.13
35.80,35.8,28/11/2025 10:32:53,2.380,8.333,,15.8,881318.0,599603.0,971428.89,4703.38,1737.28,5158.67,908.68,9991.37,408.62,81.27,52.15,3786.59,121.57,380.63,103.38,1668.60,66.40,69.45,24.80,88.40,46.93,67.34,29.23,34.73,6.96,2369.64,212.61,3.53,0.47,72.63,8.48,7.98,2.21,0.00,0.00,6.72,1.64,3.37,3.56,2.59,4.36,12.37,20.28,59.08,8.41,2.77,4.41,55367.56,7799.49,2880.89,9747.12,1716.92,21374.88,874.17,186.23,119.50,9454.74,303.55,458.51,124.54,2334.71,92.91,115.88,41.38,157.80,83.78,98.42,42.72,49.90,10.00,3387.98,303.98,4.50,0.60,90.92,10.62,9.93,2.76,0.00,0.00,7.95,1.93,4.56,4.80,3.46,5.82,13.81,22.64,63.64,9.06,3.15,5.00
35.90,35.9,28/11/2025 10:33:13,1.803,13.954,,15.8,881287.0,601564.0,971734.91,4849.06,1716.08,5153.65,906.98,9942.00,406.73,21.73,18.11,3955.77,126.51,299.47,95.90,1695.71,66.73,32.55,15.30,76.11,46.93,51.77,26.78,21.41,4.45,2006.05,178.29,3.71,0.48,63.02,6.66,8.16,2.22,0.00,0.00,3.89,1.37,1.47,3.53,3.29,4.35,12.57,20.34,59.90,8.33,3.79,4.39,55060.69,8041.08,2845.73,9737.63,1713.70,21269.26,870.13,49.79,41.49,9877.18,315.89,360.74,115.52,2372.64,93.37,54.31,25.52,135.88,83.78,75.66,39.15,30.77,6.40,2868.13,254.92,4.73,0.61,78.89,8.34,10.15,2.76,0.00,0.00,4.60,1.62,1.98,4.77,4.39,5.80,14.03,22.71,64.53,8.98,4.30,4.98
36.00,36.0,28/11/2025 10:33:43,1.064,8.333,,15.8,887007.0,603790.0,969150.98,5922.13,1760.52,5509.60,960.66,10254.49,418.34,61.96,42.58,4217.92,133.55,185.64,86.04,1790.54,68.24,48.88,20.25,97.80,47.70,62.64,28.72,40.25,7.98,2472.81,222.26,4.32,0.51,83.04,10.67,6.89,2.17,0.00,0.00,3.43,1.40,4.63,3.65,3.30,4.43,13.24,20.56,61.60,8.64,3.92,4.53,59730.48,9820.52,2919.43,10410.18,1815.14,21937.78,894.97,141.98,97.57,10531.73,333.46,223.62,103.64,2505.33,95.48,81.55,33.79,174.58,85.15,91.56,41.98,57.83,11.47,3535.49,317.77,5.49,0.65,103.95,13.35,8.58,2.71,0.00,0.00,4.05,1.66,6.25,4.94,4.41,5.91,14.78,22.95,66.36,9.31,4.44,5.14
36.10,36.1,28/11/2025 10:34:03,-0.218,10.983,1181246.511,15.8,880799.0,603335.0,971045.98,5035.80,1726.71,5445.15,949.49,10019.58,409.37,39.56,29.87,4213.76,133.85,99.47,70.70,1722.37,67.03,25.93,15.30,55.98,46.74,64.90,28.89,27.90,5.69,2017.65,179.34,4.15,0.49,86.53,11.68,7.57,2.16,0.00,0.00,4.79,1.38,1.75,3.58,2.80,4.34,17.14,20.36,57.65,8.31,3.57,4.43,56599.13,8350.75,2863.35,10288.41,1794.02,21435.23,875.79,90.65,68.45,10521.34,334.20,119.82,85.16,2409.95,93.79,43.27,25.54,99.94,83.45,94.86,42.23,40.09,8.18,2884.72,256.41,5.29,0.62,108.32,14.62,9.42,2.68,0.00,0.00,5.67,1.64,2.37,4.84,3.74,5.79,19.14,22.73,62.10,8.95,4.05,5.02
36.20,36.2,28/11/2025 10:34:23,1.247,5.958,,15.7,887159.0,607366.0,970600.12,4878.37,1738.58,5420.30,948.35,10473.99,425.14,65.46,44.44,4088.27,130.13,204.24,87.76,1776.38,67.49,57.78,22.34,116.72,47.52,81.96,32.03,27.96,5.72,2050.86,182.48,4.35,0.51,50.51,4.51,8.39,2.29,0.00,0.00,3.96,1.38,1.83,3.56,3.12,4.41,16.66,20.36,64.63,8.54,4.14,4.50,57408.44,8089.69,2883.04,10241.45,1791.87,22407.36,909.52,150.00,101.83,10208.01,324.92,246.03,105.72,2485.52,94.43,96.40,37.27,208.37,84.84,119.79,46.81,40.17,8.21,2932.20,260.91,5.53,0.65,63.22,5.65,10.45,2.85,0.00,0.00,4.69,1.64,2.47,4.81,4.16,5.87,18.60,22.73,69.62,9.20,4.69,5.11
36.30,36.3,28/11/2025 10:34:43,1.327,7.148,,15.7,893221.0,607825.0,969809.78,4695.36,1745.27,5651.15,985.45,10620.66,431.46,47.64,52.59,4298.21,135.92,417.00,107.87,1817.02,68.53,39.60,17.68,112.08,47.97,73.94,30.72,50.29,9.78,2207.06,197.17,4.32,0.52,59.17,5.88,7.05,2.23,0.00,0.00,3.20,1.39,4.49,3.66,2.85,4.44,17.40,20.57,57.25,8.44,4.48,4.61,58861.26,7786.20,2894.15,10677.64,1861.97,22721.15,923.03,109.16,120.51,10732.21,339.38,502.32,129.94,2542.39,95.89,66.07,29.50,200.09,85.63,108.06,44.89,72.26,14.05,3155.52,281.90,5.50,0.66,74.06,7.36,8.78,2.77,0.00,0.00,3.78,1.64,6.07,4.95,3.81,5.92,19.42,22.97,61.67,9.09,5.08,5.23
36.40,36.4,28/11/2025 10:35:03,1.124,6.284,,15.7,895787.0,608505.0,970273.15,4275.99,1763.74,5554.40,970.04,10767.16,435.61,22.10,18.90,4306.51,136.02,419.38,108.73,1783.45,68.38,32.62,15.73,105.31,48.39,72.64,30.58,25.52,5.32,2202.04,196.79,4.12,0.51,72.68,8.47,7.64,2.30,0.00,0.00,3.92,1.41,0.99,3.65,2.59,4.43,5.64,20.77,56.88,8.44,5.27,4.61,58146.67,7090.78,2924.76,10494.83,1832.85,23034.56,931.92,50.64,43.30,10752.94,339.63,505.19,130.98,2495.42,95.68,54.43,26.25,187.99,86.39,106.16,44.70,36.67,7.64,3148.35,281.35,5.24,0.65,90.98,10.60,9.52,2.86,0.00,0.00,4.63,1.66,1.34,4.93,3.45,5.91,6.29,23.19,61.28,9.09,5.98,5.23
36.50,36.5,28/11/2025 10:35:33,0.621,4.964,,15.7,905088.0,611345.0,969915.80,4322.62,1755.09,5552.09,970.65,11056.07,445.83,126.36,76.18,4270.56,135.21,363.51,104.23,1784.89,68.76,24.16,15.66,132.40,48.75,66.37,29.59,86.31,15.93,2125.16,189.63,4.19,0.50,53.90,5.01,8.76,2.32,0.00,0.00,5.21,1.43,3.16,3.67,3.10,4.47,26.45,20.81,64.63,8.60,4.31,4.50,58937.66,7168.10,2910.42,10490.47,1834.00,23652.63,953.78,289.55,174.55,10663.17,337.60,437.88,125.56,2497.42,96.21,40.31,26.12,236.37,87.03,97.00,43.25,124.01,22.88,3038.43,271.12,5.33,0.64,67.48,6.27,10.90,2.89,0.00,0.00,6.16,1.69,4.26,4.95,4.14,5.96,29.53,23.24,69.62,9.27,4.89,5.11
36.60,36.6,28/11/2025 10:35:53,1.970,13.819,1181244.732,15.7,903189.0,611671.0,969164.06,4746.43,1728.82,5980.83,1032.10,11143.23,448.22,148.41,86.87,4181.87,132.50,382.69,105.44,1816.17,68.92,23.14,15.75,98.45,48.65,69.35,30.21,47.85,9.45,2030.63,180.77,4.22,0.50,55.92,5.34,8.74,2.25,0.00,0.00,4.75,1.44,1.69,3.67,3.06,4.44,23.84,20.98,61.62,8.56,3.06,4.55,60276.95,7870.89,2866.86,11300.56,1950.11,23839.10,958.90,340.05,199.04,10441.73,330.83,460.99,127.01,2541.19,96.44,38.61,26.28,175.75,86.85,101.36,44.16,68.75,13.58,2903.27,258.46,5.37,0.64,70.00,6.68,10.88,2.80,0.00,0.00,5.62,1.70,2.28,4.96,4.08,5.93,26.61,23.42,66.38,9.22,3.47,5.16
36.70,36.7,28/11/2025 10:36:12,2.131,13.222,,15.6,910864.0,614185.0,968236.69,5518.92,1807.74,5934.42,1027.67,11139.17,448.78,113.22,69.79,4396.99,139.00,368.92,106.41,1831.55,69.98,27.31,15.91,90.40,49.14,54.88,28.09,68.33,13.04,2082.57,185.67,3.91,0.50,39.52,2.97,8.33,2.32,0.00,0.00,5.57,1.51,3.64,3.69,1.31,4.46,15.53,21.22,56.48,8.40,2.33,4.56,61962.36,9151.89,2997.73,11212.87,1941.74,23830.42,960.10,259.43,159.91,10978.86,347.07,444.40,128.18,2562.71,97.92,45.56,26.55,161.38,87.72,80.22,41.06,98.18,18.74,2977.54,265.46,4.97,0.63,49.47,3.72,10.36,2.89,0.00,0.00,6.59,1.78,4.91,4.98,1.75,5.94,17.34,23.69,60.85,9.05,2.64,5.17
36.80,36.8,28/11/2025 10:36:32,2.933,7.204,,15.7,906558.0,614188.0,969630.51,4879.07,1777.83,5934.79,1028.20,11096.44,447.80,95.36,61.41,4289.92,135.97,385.53,106.93,1774.44,68.95,60.26,23.46,70.37,48.42,50.90,27.35,38.74,7.86,1555.71,137.00,4.00,0.50,34.29,2.40,7.53,2.29,0.00,0.00,5.94,1.53,2.97,3.54,2.20,4.41,18.52,21.06,58.68,8.30,3.83,4.52,59660.73,8090.84,2948.13,11213.56,1942.74,23739.01,957.99,218.49,140.72,10711.53,339.50,464.41,128.81,2482.81,96.47,100.54,39.14,125.63,86.44,74.39,39.97,55.66,11.29,2224.26,195.88,5.10,0.63,42.92,3.00,9.37,2.85,0.00,0.00,7.03,1.81,4.01,4.78,2.94,5.88,20.68,23.51,63.21,8.94,4.35,5.13
