Exported at 27/11/2025 11:33:03, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,TL09-22-02, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
58.50,58.5,26/11/2025 18:40:25,7.232,20.035,,15.9,867571.0,579342.0,976088.60,2164.50,1496.53,5001.08,873.69,9670.96,394.87,129.86,75.35,1897.08,71.03,183.79,82.17,1396.66,62.01,73.71,25.19,115.32,45.75,52.97,26.25,57.06,10.71,2989.69,272.22,3.51,0.46,71.50,8.32,7.89,2.23,0.00,0.00,9.86,1.92,8.15,3.46,1.35,4.04,14.66,19.62,57.52,8.12,4.28,4.43,45912.30,3589.33,2481.67,9449.35,1650.80,20689.42,844.77,297.56,172.66,4736.83,177.35,221.39,98.98,1954.21,86.76,122.99,42.04,205.87,81.67,77.42,38.37,81.98,15.39,4274.50,389.21,4.47,0.59,89.51,10.42,9.82,2.77,0.00,0.00,11.67,2.27,11.01,4.67,1.80,5.39,16.36,21.90,61.96,8.75,4.85,5.03
58.60,58.6,26/11/2025 18:40:59,6.608,11.107,1181246.253,15.9,866333.0,579376.0,976686.56,1779.16,1588.49,4978.75,874.46,9563.70,392.27,110.30,66.71,2085.90,77.21,104.07,70.02,1289.24,61.21,63.80,23.17,94.75,45.21,60.98,27.42,54.32,10.23,2931.66,266.68,3.69,0.48,90.16,12.65,10.74,2.27,0.00,0.00,13.05,2.15,7.05,3.41,0.74,4.02,9.20,19.49,59.21,8.16,2.96,4.32,45076.34,2950.33,2634.16,9407.16,1652.26,20459.96,839.19,252.73,152.85,5208.29,192.79,125.36,84.34,1803.92,85.65,106.46,38.67,169.15,80.72,89.13,40.07,78.05,14.71,4191.52,381.28,4.70,0.61,112.87,15.83,13.37,2.83,0.00,0.00,15.43,2.54,9.53,4.61,0.98,5.35,10.28,21.76,63.78,8.79,3.36,4.90
58.70,58.7,26/11/2025 18:41:33,6.550,13.487,,15.9,869085.0,582154.0,976448.26,1969.80,1559.22,4870.98,858.77,9599.97,393.38,78.61,50.55,1808.48,69.30,323.50,96.16,1347.49,61.87,59.80,22.39,94.17,45.42,59.11,27.15,88.36,15.85,3066.33,279.66,3.58,0.47,78.13,9.74,8.05,2.17,0.00,0.00,9.05,1.84,8.10,3.44,1.22,4.10,13.98,19.58,57.36,8.14,5.68,4.35,45063.17,3266.47,2585.62,9203.53,1622.62,20537.56,841.57,180.13,115.83,4515.61,173.04,389.69,115.83,1885.42,86.57,99.78,37.36,168.10,81.08,86.39,39.69,126.96,22.78,4384.07,399.84,4.55,0.60,97.80,12.19,10.01,2.70,0.00,0.00,10.70,2.17,10.94,4.65,1.63,5.46,15.61,21.86,61.79,8.77,6.45,4.93
58.80,58.8,26/11/2025 18:42:07,7.021,13.821,,15.9,868048.0,583115.0,975821.59,2360.46,1598.82,5104.10,893.80,9734.51,398.14,40.80,50.40,1828.45,69.82,259.77,90.13,1295.38,61.53,30.21,14.83,97.87,45.61,67.16,28.62,27.85,5.63,3113.52,284.19,3.43,0.47,109.67,17.87,9.44,2.25,0.00,0.00,7.30,1.67,5.28,3.42,3.43,4.11,16.19,19.63,59.85,8.29,3.73,4.36,46243.41,3914.30,2651.28,9644.00,1688.80,20825.38,851.75,93.48,115.48,4565.45,174.33,312.93,108.57,1812.50,86.09,50.41,24.75,174.72,81.43,98.15,41.83,40.02,8.09,4451.53,406.31,4.37,0.60,137.29,22.37,11.75,2.80,0.00,0.00,8.64,1.97,7.14,4.62,4.57,5.48,18.08,21.91,64.47,8.93,4.24,4.94
58.90,58.9,26/11/2025 18:42:41,7.233,13.753,,15.9,868004.0,580566.0,974702.55,2746.60,1537.04,5481.97,948.33,9637.46,395.07,141.62,82.32,1924.43,72.32,429.32,106.64,1356.64,62.19,60.31,22.55,127.64,46.21,47.47,25.54,65.31,12.13,3091.30,281.89,3.34,0.47,88.50,12.09,9.45,2.27,0.00,0.00,7.94,1.75,5.76,3.45,2.27,4.12,7.07,19.70,59.70,8.31,3.35,4.34,48209.82,4554.61,2548.84,10357.98,1791.83,20617.76,845.19,324.50,188.64,4805.12,180.59,517.16,128.46,1898.21,87.02,100.62,37.63,227.86,82.50,69.38,37.34,93.84,17.42,4419.77,403.03,4.25,0.59,110.79,15.14,11.76,2.83,0.00,0.00,9.39,2.06,7.78,4.66,3.03,5.50,7.89,22.00,64.31,8.95,3.80,4.92
59.00,59.0,26/11/2025 18:43:24,7.320,13.684,,15.9,866749.0,576254.0,976611.30,1361.45,1517.40,5146.43,896.49,9802.92,399.41,21.14,17.33,1917.00,72.03,346.45,97.81,1275.77,61.03,68.78,24.40,48.04,45.09,43.69,24.95,25.08,5.11,3145.43,287.32,3.63,0.47,87.20,11.86,8.34,2.18,0.00,0.00,12.69,2.13,5.38,3.40,0.50,4.03,1.78,19.72,60.88,8.28,6.11,4.39,45009.97,2257.67,2516.27,9724.00,1693.88,20971.74,854.47,48.44,39.72,4786.58,179.86,417.33,117.82,1785.06,85.40,114.76,40.71,85.76,80.50,63.86,36.47,36.04,7.34,4497.15,410.79,4.61,0.60,109.16,14.84,10.38,2.71,0.00,0.00,15.00,2.51,7.26,4.59,0.67,5.38,1.99,22.02,65.58,8.92,6.93,4.98
59.10,59.1,26/11/2025 18:43:58,7.580,15.740,1181241.622,15.9,866627.0,577648.0,975131.27,3077.25,1605.22,5033.07,883.42,9683.57,396.72,62.25,42.26,1776.10,68.78,315.88,96.12,1479.74,63.35,31.62,14.89,74.50,45.63,55.60,26.77,18.08,3.75,3079.60,280.81,3.78,0.48,82.09,10.61,9.52,2.25,0.00,0.00,10.94,2.00,5.25,3.39,2.60,4.03,5.92,19.76,57.35,8.17,4.01,4.29,47269.38,5102.94,2661.90,9509.79,1669.20,20716.39,848.72,142.63,96.83,4434.75,171.75,380.51,115.78,2070.46,88.63,52.77,24.85,132.99,81.45,81.27,39.12,25.98,5.39,4403.05,401.49,4.82,0.61,102.76,13.28,11.85,2.81,0.00,0.00,12.94,2.36,7.09,4.58,3.47,5.38,6.61,22.06,61.78,8.80,4.54,4.87
59.20,59.2,26/11/2025 18:44:32,8.067,17.988,,15.9,865675.0,574964.0,974946.65,2182.86,1530.41,5425.64,940.74,10398.00,420.34,20.03,16.95,1836.39,70.08,165.12,80.13,1448.14,62.63,67.55,24.00,126.30,46.02,68.90,28.95,68.29,12.57,3062.69,279.12,3.52,0.47,78.67,9.81,8.32,2.23,0.00,0.00,11.71,2.08,4.64,3.39,2.25,4.05,10.85,19.62,59.06,8.20,4.42,4.38,48105.51,3619.78,2537.85,10251.55,1777.50,22244.81,899.26,45.90,38.84,4585.29,174.99,198.91,96.52,2026.24,87.64,112.71,40.04,225.47,82.15,100.70,42.31,98.12,18.07,4378.87,399.06,4.47,0.60,98.48,12.27,10.36,2.78,0.00,0.00,13.84,2.46,6.27,4.58,3.00,5.40,12.12,21.91,63.62,8.83,5.01,4.97
59.30,59.3,26/11/2025 18:45:06,7.121,20.166,,15.9,869833.0,575937.0,974246.14,2695.55,1604.11,5303.13,924.51,10515.92,424.08,107.13,64.53,1730.26,67.18,393.42,102.79,1465.98,63.36,81.98,26.77,64.74,45.55,75.40,30.31,18.76,3.92,3096.03,282.36,3.70,0.48,101.21,15.36,7.21,2.15,0.00,0.00,10.96,2.01,4.73,3.42,1.97,4.05,12.23,19.82,58.53,8.25,5.01,4.27,49138.79,4469.96,2660.05,10020.07,1746.83,22497.07,907.25,245.47,147.86,4320.29,167.75,473.92,123.83,2051.21,88.65,136.79,44.66,115.58,81.32,110.21,44.30,26.96,5.63,4426.53,403.70,4.70,0.61,126.69,19.22,8.98,2.68,0.00,0.00,12.97,2.37,6.39,4.62,2.63,5.41,13.65,22.13,63.05,8.89,5.68,4.85
59.40,59.4,26/11/2025 18:45:40,6.841,20.236,,15.9,866373.0,574645.0,973183.03,3255.06,1579.03,5548.05,960.86,10785.44,433.97,15.19,13.24,2008.07,74.94,267.80,92.26,1435.25,62.92,83.40,27.04,98.32,46.05,52.08,26.32,90.33,22.26,2967.78,269.85,3.74,0.48,97.79,14.41,7.67,2.21,0.00,0.00,11.64,2.06,5.55,3.45,2.03,4.10,10.49,19.85,66.63,8.55,4.66,4.34,51347.06,5397.79,2618.47,10482.83,1815.52,23073.67,928.41,34.81,30.34,5013.95,187.12,322.60,111.14,2008.22,88.04,139.15,45.12,175.53,82.21,76.12,38.47,129.79,31.99,4243.17,385.82,4.75,0.61,122.41,18.04,9.55,2.75,0.00,0.00,13.77,2.44,7.49,4.66,2.71,5.47,11.71,22.16,71.77,9.21,5.28,4.93
59.50,59.5,26/11/2025 18:46:24,7.743,21.027,,15.9,867142.0,573345.0,973168.32,3342.13,1528.62,5416.17,938.55,10373.21,419.56,51.21,36.24,1951.58,73.29,293.75,94.86,1424.58,62.80,50.62,20.24,89.71,45.64,75.47,30.18,4.99,1.08,3557.14,326.90,3.50,0.48,91.41,12.65,9.49,2.29,0.00,0.00,11.65,2.10,6.02,3.46,1.26,4.14,9.87,19.68,63.00,8.38,4.92,4.51,50991.60,5542.17,2534.87,10233.65,1773.35,22191.77,897.59,117.34,83.04,4872.92,183.00,353.86,114.27,1993.28,87.86,84.46,33.77,160.15,81.48,110.30,44.12,7.17,1.56,5085.81,467.38,4.45,0.61,114.42,15.83,11.81,2.84,0.00,0.00,13.78,2.49,8.13,4.67,1.68,5.53,11.02,21.97,67.87,9.03,5.58,5.12
59.60,59.6,26/11/2025 18:46:59,6.415,23.017,1181242.744,15.9,874880.0,579287.0,971136.03,2926.43,1555.61,5943.79,1019.25,11076.31,443.50,9.69,8.86,2161.17,79.36,291.11,95.78,1539.82,64.68,101.77,29.82,143.31,46.78,60.84,27.78,20.06,4.13,4413.93,410.14,3.37,0.49,67.97,7.27,9.06,2.35,0.00,0.00,12.35,2.18,8.17,3.65,1.50,4.28,5.07,19.85,63.55,8.57,4.68,4.57,54764.89,4852.82,2579.62,11230.57,1925.84,23695.94,948.80,22.21,20.30,5396.23,198.16,350.67,115.38,2154.52,90.50,169.80,49.76,255.84,83.51,88.93,40.61,28.83,5.94,6310.79,586.40,4.29,0.62,85.08,9.10,11.28,2.92,0.00,0.00,14.60,2.58,11.04,4.93,2.01,5.70,5.66,22.16,68.46,9.23,5.31,5.18
59.70,59.7,26/11/2025 18:47:33,7.086,24.605,,15.9,882869.0,580862.0,970796.54,3783.68,1639.96,5434.84,944.35,11357.17,452.96,90.85,56.97,2030.72,75.58,421.58,106.71,1547.90,64.76,83.64,27.33,91.00,46.63,58.44,27.62,59.58,11.25,4054.92,375.17,4.19,0.51,79.88,9.74,7.59,2.24,0.00,0.00,14.66,2.30,6.61,3.61,0.74,4.29,11.05,20.14,60.93,8.51,3.52,4.48,55286.94,6274.38,2719.51,10268.92,1784.31,24296.79,969.03,208.17,130.54,5070.52,188.72,507.83,128.55,2165.83,90.62,139.55,45.61,162.45,83.24,85.41,40.37,85.61,16.17,5797.49,536.40,5.33,0.65,99.99,12.19,9.44,2.79,0.00,0.00,17.34,2.72,8.93,4.87,0.99,5.72,12.33,22.48,65.63,9.17,3.99,5.09
59.80,59.8,26/11/2025 18:48:07,7.600,28.900,,15.9,876527.0,575465.0,971441.91,3839.98,1623.61,5596.68,970.08,11503.26,458.55,43.41,32.50,1888.00,72.19,451.97,110.27,1514.23,64.58,83.98,27.29,119.02,46.71,75.03,30.42,44.61,8.68,3189.99,291.19,3.65,0.48,89.64,12.19,8.15,2.21,0.00,0.00,18.48,2.52,9.51,3.53,1.24,4.16,12.13,19.99,61.33,8.46,3.80,4.37,54363.06,6367.74,2692.40,10574.72,1832.93,24609.32,980.99,99.47,74.47,4714.16,180.24,544.44,132.83,2118.72,90.36,140.11,45.53,212.48,83.39,109.66,44.45,64.10,12.47,4560.88,416.32,4.65,0.61,112.21,15.26,10.14,2.75,0.00,0.00,21.85,2.98,12.85,4.77,1.66,5.55,13.54,22.32,66.07,9.12,4.31,4.96
59.90,59.9,26/11/2025 18:48:41,7.486,30.617,,15.9,876103.0,573686.0,973353.90,2029.36,1598.78,5825.30,1005.23,11271.17,449.90,113.39,68.18,1947.24,73.25,551.12,119.92,1480.26,64.13,38.64,17.22,125.20,46.85,72.62,29.84,86.15,15.49,2910.67,264.27,3.95,0.48,70.70,8.05,9.17,2.22,0.00,0.00,20.90,2.66,7.45,3.49,2.13,4.08,14.57,19.96,58.04,8.22,8.08,4.42,51251.60,3365.23,2651.21,11006.68,1899.35,24112.81,962.50,259.81,156.22,4862.07,182.91,663.88,144.46,2071.19,89.73,64.46,28.74,223.50,83.64,106.14,43.62,123.79,22.25,4161.51,377.84,5.03,0.61,88.50,10.08,11.41,2.76,0.00,0.00,24.71,3.15,10.06,4.71,2.84,5.43,16.27,22.29,62.52,8.85,9.17,5.01
60.00,60.0,26/11/2025 18:49:26,7.340,28.439,,15.9,878397.0,570181.0,972716.87,2930.04,1635.10,5476.72,954.07,11167.75,446.96,78.60,51.23,1989.80,74.74,585.97,123.57,1527.27,64.45,56.75,21.81,115.79,46.56,60.15,27.76,33.29,6.64,3078.72,280.53,3.77,0.48,64.86,6.89,8.09,2.25,0.00,0.00,19.39,2.58,8.68,3.49,1.99,4.08,14.40,19.95,56.36,8.21,4.76,4.39,52144.15,4858.81,2711.44,10348.05,1802.68,23891.55,956.19,180.10,117.39,4968.34,186.62,705.86,148.86,2136.96,90.18,94.69,36.39,206.71,83.12,87.91,40.57,47.83,9.54,4401.78,401.09,4.80,0.61,81.19,8.62,10.07,2.80,0.00,0.00,22.93,3.05,11.73,4.71,2.65,5.44,16.07,22.27,60.71,8.84,5.40,4.98
60.10,60.1,26/11/2025 18:50:00,7.622,31.279,1181243.078,15.9,872402.0,573489.0,974800.29,1702.98,1581.83,5427.08,945.26,11191.26,447.36,31.20,24.72,1898.91,71.92,433.69,107.54,1498.80,63.76,53.80,21.21,77.44,45.98,58.23,27.35,45.28,8.77,2610.72,235.69,3.59,0.47,59.77,6.07,8.88,2.19,0.00,0.00,17.41,2.42,6.52,3.37,1.43,4.00,11.59,19.93,57.45,8.12,3.68,4.25,48764.14,2824.01,2623.11,10254.26,1786.03,23941.84,957.05,71.50,56.65,4741.39,179.57,522.43,129.55,2097.13,89.21,89.76,35.39,138.24,82.08,85.10,39.97,65.06,12.60,3732.67,336.97,4.57,0.60,74.82,7.59,11.05,2.73,0.00,0.00,20.59,2.87,8.81,4.55,1.91,5.33,12.94,22.25,61.89,8.75,4.18,4.83
60.20,60.2,26/11/2025 18:50:34,5.207,32.002,,15.9,872569.0,578240.0,972912.87,2530.11,1643.91,5648.88,978.38,11682.48,463.49,107.24,65.69,2197.29,80.24,410.38,107.29,1485.13,64.16,125.20,33.18,85.42,46.25,64.93,28.59,23.80,4.86,2571.34,231.70,3.56,0.47,45.15,3.73,7.20,2.15,0.00,0.00,16.57,2.40,8.49,3.44,1.91,4.06,8.93,20.05,59.39,8.18,3.73,4.29,52514.83,4195.62,2726.06,10673.36,1848.62,24992.73,991.56,245.72,150.53,5486.41,200.35,494.35,129.24,2078.00,89.78,208.90,55.36,152.48,82.57,94.90,41.79,34.20,6.98,3676.36,331.27,4.53,0.60,56.52,4.66,8.97,2.68,0.00,0.00,19.59,2.84,11.46,4.64,2.55,5.42,9.97,22.39,63.98,8.82,4.23,4.87
60.30,60.3,26/11/2025 18:51:08,6.828,34.916,,15.9,875023.0,575124.0,971453.69,2278.07,1583.65,5949.37,1024.30,12650.62,496.32,37.63,28.78,2107.81,77.89,588.44,124.78,1829.26,68.08,100.70,30.10,119.52,47.04,73.17,30.13,19.43,4.02,2605.78,234.86,4.13,0.50,64.04,6.74,7.39,2.21,0.00,0.00,21.51,2.70,8.59,3.50,0.93,4.12,13.59,20.14,60.38,8.32,5.95,4.33,55161.98,3777.67,2626.13,11241.12,1935.38,27063.92,1061.80,86.22,65.94,5263.01,194.49,708.84,150.31,2559.51,95.26,168.01,50.23,213.36,83.98,106.94,44.03,27.92,5.78,3725.60,335.78,5.25,0.63,80.17,8.44,9.20,2.75,0.00,0.00,25.43,3.19,11.60,4.72,1.24,5.49,15.17,22.48,65.05,8.97,6.75,4.91
60.40,60.4,26/11/2025 18:51:42,5.930,38.285,,15.9,876547.0,571633.0,972080.85,2797.80,1628.74,5736.57,992.00,11725.90,465.72,27.57,22.46,1977.68,74.57,596.27,124.85,1635.99,65.74,159.74,37.02,88.93,46.56,72.60,30.04,92.66,22.69,2779.14,251.55,4.05,0.50,100.87,15.15,10.97,2.32,0.05,0.18,23.32,2.83,11.79,3.54,2.24,4.06,8.76,20.19,61.35,8.40,4.89,4.50,53483.84,4639.52,2700.89,10839.03,1874.35,25085.63,996.33,63.17,51.47,4938.08,186.19,718.27,150.39,2289.09,91.98,266.53,61.76,158.76,83.12,106.10,43.91,133.13,32.60,3973.46,359.66,5.16,0.64,126.27,18.97,13.66,2.88,0.07,0.24,27.58,3.35,15.93,4.79,2.98,5.41,9.78,22.54,66.09,9.05,5.55,5.11
60.50,60.5,26/11/2025 18:52:26,7.382,35.706,,15.9,874445.0,570537.0,974196.64,2889.24,1630.09,5418.01,945.50,10597.52,428.23,86.43,55.19,2024.94,75.41,435.64,108.99,1515.18,64.67,85.86,27.58,87.96,46.14,66.55,28.75,7.31,1.58,2371.31,212.83,3.12,0.45,97.98,14.68,8.38,2.24,0.00,0.00,21.75,2.68,8.77,3.42,2.37,3.91,11.77,19.95,58.57,8.17,4.69,4.28,49656.65,4791.16,2703.14,10237.12,1786.49,22671.65,916.13,198.04,126.47,5056.08,188.28,524.78,131.30,2120.05,90.48,143.26,46.02,157.02,82.36,97.26,42.01,10.51,2.27,3390.36,304.29,3.98,0.57,122.65,18.38,10.43,2.79,0.00,0.00,25.72,3.17,11.85,4.62,3.16,5.21,13.14,22.27,63.09,8.80,5.32,4.86
60.60,60.6,26/11/2025 18:53:00,8.126,40.534,1181242.945,15.9,876898.0,569322.0,974407.14,2410.67,1553.57,5494.21,954.17,10658.33,429.57,27.31,22.10,2042.14,76.32,291.32,95.98,1670.07,65.59,99.78,29.82,97.75,46.30,67.46,28.96,46.84,9.03,2443.58,219.68,3.35,0.47,124.14,22.38,9.27,2.24,0.00,0.00,21.73,2.69,11.56,3.45,0.88,3.99,8.71,19.97,59.31,8.22,4.46,4.32,49322.63,3997.56,2576.25,10381.10,1802.87,22801.74,918.99,62.58,50.64,5099.02,190.56,350.93,115.62,2336.78,91.77,166.48,49.76,174.50,82.65,98.59,42.32,67.29,12.98,3493.70,314.08,4.26,0.60,155.39,28.02,11.54,2.78,0.00,0.00,25.69,3.18,15.62,4.66,1.18,5.32,9.73,22.30,63.89,8.86,5.06,4.90
60.70,60.7,26/11/2025 18:53:34,7.461,39.347,,16.0,869430.0,565876.0,974992.03,2564.98,1585.14,5278.91,919.91,10388.82,420.05,72.38,47.72,1900.32,71.84,421.09,107.08,1593.29,64.46,63.80,23.37,93.35,45.89,71.24,29.45,45.91,8.81,2277.33,203.86,3.75,0.48,116.95,20.24,8.86,2.24,0.00,0.00,22.39,2.70,12.96,3.44,1.61,3.91,14.00,19.78,50.21,8.02,5.80,4.26,48084.09,4253.45,2628.60,9974.30,1738.14,22225.17,898.64,165.85,109.35,4744.91,179.38,507.25,128.98,2229.34,90.19,106.45,39.00,166.65,81.93,104.13,43.04,65.97,12.65,3256.00,291.46,4.77,0.61,146.39,25.34,11.03,2.79,0.00,0.00,26.48,3.19,17.51,4.65,2.15,5.21,15.63,22.09,54.09,8.64,6.58,4.84
60.80,60.8,26/11/2025 18:54:08,8.398,38.754,,16.0,855886.0,555189.0,971363.76,2455.06,1580.57,5884.14,1012.00,12919.50,503.73,57.31,39.95,1958.96,73.54,533.86,117.97,1717.80,65.54,153.16,35.29,134.02,46.11,80.15,31.09,45.64,8.62,2469.81,221.57,3.76,0.48,86.48,11.52,9.03,2.22,0.00,0.00,26.69,2.92,13.92,3.52,0.34,3.98,13.01,19.66,66.59,8.43,7.02,4.40,55375.49,4071.17,2621.03,11117.87,1912.13,27639.13,1077.65,131.32,91.54,4891.34,183.63,643.08,142.10,2403.56,91.70,255.55,58.88,239.24,82.31,117.15,45.44,65.57,12.39,3531.19,316.79,4.78,0.62,108.25,14.42,11.23,2.76,0.00,0.00,31.57,3.45,18.80,4.76,0.45,5.30,14.53,21.95,71.73,9.08,7.97,4.99
60.90,60.9,26/11/2025 18:54:42,10.092,45.166,,16.0,862041.0,553256.0,964886.56,2217.97,1583.43,6526.78,1111.92,18093.16,675.88,10.34,9.43,1854.45,71.13,1005.91,173.59,2046.67,70.52,201.35,40.18,135.29,47.63,63.82,28.78,50.97,9.58,2676.21,240.74,3.74,0.50,90.57,12.09,8.54,2.35,0.00,0.00,28.10,3.07,14.99,3.60,0.21,4.09,22.05,20.37,55.44,8.49,6.88,4.68,68291.89,3678.01,2625.77,12332.12,2100.93,38707.32,1445.93,23.69,21.61,4630.38,177.60,1211.72,209.11,2863.72,98.67,335.96,67.03,241.51,85.02,93.28,42.06,73.24,13.77,3826.30,344.19,4.75,0.63,113.37,15.13,10.63,2.92,0.00,0.00,33.23,3.63,20.24,4.86,0.27,5.46,24.62,22.74,59.72,9.14,7.81,5.31
61.00,61.0,26/11/2025 18:55:27,8.121,44.702,,16.1,850240.0,553559.0,968374.82,1899.98,1567.24,6140.45,1051.55,16057.80,607.52,48.53,52.14,1896.98,72.04,665.36,132.13,1873.76,67.62,190.70,38.76,147.81,46.74,78.36,30.96,90.70,22.46,2331.77,208.09,3.82,0.49,71.29,8.06,8.86,2.29,0.00,0.00,24.23,2.84,15.06,3.52,0.32,4.02,7.60,19.87,62.87,8.43,8.94,4.45,61778.52,3150.69,2598.92,11602.14,1986.87,34353.01,1299.68,111.19,119.46,4736.58,179.89,801.50,159.16,2621.77,94.61,318.19,64.67,263.86,83.44,114.52,45.25,130.32,32.28,3333.84,297.52,4.86,0.62,89.24,10.09,11.03,2.85,0.00,0.00,28.65,3.35,20.34,4.75,0.43,5.36,8.48,22.18,67.73,9.08,10.15,5.05
61.10,61.1,26/11/2025 18:56:02,8.169,40.939,1181248.298,16.0,858442.0,555915.0,967835.34,2328.82,1592.84,6173.65,1056.02,15929.80,603.65,134.86,79.55,1786.70,68.91,741.11,140.94,1902.50,68.40,192.71,39.75,101.40,46.83,44.37,25.66,4.83,1.04,2607.11,234.51,3.62,0.48,91.82,12.60,8.92,2.27,0.00,0.00,28.72,3.09,14.01,3.55,1.55,4.03,0.00,0.00,63.39,8.50,4.75,4.53,62492.00,3861.82,2641.36,11664.89,1995.31,34079.17,1291.40,309.02,182.27,4461.22,172.07,892.74,169.78,2661.98,95.71,321.53,66.32,181.02,83.59,64.86,37.50,6.94,1.49,3727.50,335.29,4.61,0.61,114.94,15.78,11.11,2.83,0.00,0.00,33.96,3.66,18.93,4.80,2.07,5.37,0.00,0.00,68.29,9.16,5.39,5.14
61.20,61.2,26/11/2025 18:56:36,7.627,40.075,,16.1,854796.0,552441.0,968598.71,2894.77,1584.35,6075.00,1039.37,15009.01,572.92,31.58,24.94,1780.01,68.64,557.86,121.22,1817.11,67.40,160.23,36.32,125.66,46.58,77.00,30.70,48.66,9.15,2606.89,234.43,3.97,0.50,80.65,10.04,7.56,2.25,0.00,0.00,26.40,2.97,14.05,3.50,1.26,4.01,15.38,19.93,62.48,8.39,5.76,4.48,60779.12,4800.33,2627.30,11478.49,1963.86,32109.29,1225.66,72.36,57.14,4444.52,171.39,672.00,146.02,2542.51,94.31,267.34,60.61,224.32,83.15,112.54,44.86,69.92,13.14,3727.18,335.18,5.05,0.63,100.96,12.56,9.41,2.80,0.00,0.00,31.22,3.51,18.98,4.73,1.68,5.35,17.17,22.25,67.30,9.04,6.54,5.08
61.30,61.3,26/11/2025 18:57:11,7.282,39.878,,16.1,855092.0,546616.0,966272.48,2327.48,1541.18,6720.28,1136.90,16364.76,617.74,21.49,18.02,2021.89,75.36,693.18,135.63,2093.45,70.12,246.44,43.41,157.44,47.34,75.12,30.54,12.06,2.50,2759.70,248.73,3.72,0.49,91.84,12.46,9.05,2.28,0.00,0.00,32.06,3.27,16.89,3.63,1.77,4.06,9.59,20.11,63.32,8.61,5.98,4.51,65473.71,3859.61,2555.70,12697.72,2148.14,35009.71,1321.55,49.23,41.30,5048.48,188.17,835.01,163.38,2929.17,98.12,411.18,72.43,281.07,84.51,109.80,44.63,17.33,3.59,3945.67,355.62,4.74,0.62,114.96,15.59,11.26,2.84,0.00,0.00,37.91,3.86,22.81,4.90,2.36,5.41,10.71,22.45,68.21,9.27,6.78,5.12
