Exported at 26/11/2025 09:22:47, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-C-30m, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
29.50,29.5,25/11/2025 11:28:16,5.430,18.450,,15.9,856340.0,575937.0,991726.30,462.36,1483.15,1474.61,391.47,3479.42,188.20,101.91,63.13,341.53,34.73,133.29,72.07,941.08,54.76,24.91,13.80,93.67,42.46,57.30,25.69,53.14,19.16,938.09,81.95,2.84,0.38,70.41,9.06,6.50,1.88,0.00,0.00,16.57,2.20,10.82,3.06,1.46,3.48,13.14,18.29,46.06,6.85,4.59,3.82,15475.79,766.73,2459.46,2786.22,739.66,7443.65,402.63,233.51,144.65,852.77,86.72,160.56,86.81,1316.76,76.61,41.55,23.03,167.21,75.79,83.74,37.55,76.35,27.53,1341.23,117.17,3.62,0.49,88.14,11.34,8.10,2.33,0.00,0.00,19.59,2.60,14.62,4.14,1.95,4.64,14.67,20.42,49.62,7.37,5.21,4.34
29.60,29.6,25/11/2025 11:28:35,5.230,27.447,1181237.717,16.0,845513.0,565281.0,991824.99,818.80,1424.92,1424.04,380.26,3283.64,179.66,70.75,46.51,338.49,34.33,65.26,55.39,892.08,54.09,19.68,13.66,103.98,42.27,70.10,27.85,53.37,18.97,857.13,74.76,3.28,0.41,68.94,8.76,6.79,1.86,0.00,0.00,21.40,2.44,7.63,2.92,0.87,3.39,10.69,18.11,52.78,7.09,5.32,3.74,15240.97,1357.80,2362.90,2690.67,718.50,7024.81,384.35,162.11,106.56,845.18,85.71,78.61,66.73,1248.21,75.68,32.84,22.79,185.62,75.46,102.45,40.70,76.69,27.25,1225.47,106.88,4.17,0.52,86.30,10.96,8.45,2.31,0.00,0.00,25.31,2.88,10.30,3.94,1.15,4.52,11.93,20.23,56.86,7.64,6.04,4.24
29.70,29.7,25/11/2025 11:28:55,6.760,21.166,,16.0,846710.0,558036.0,991835.33,451.40,1468.46,1592.48,405.02,3343.83,182.15,107.23,65.34,338.40,34.35,53.56,51.48,841.10,53.88,21.14,13.63,115.81,42.32,65.20,26.88,73.47,19.67,975.55,84.90,2.97,0.39,72.46,9.54,6.32,1.86,0.00,0.00,18.66,2.32,12.48,3.01,0.37,3.36,16.01,18.08,51.44,7.01,4.79,3.76,15301.24,748.55,2435.11,3008.93,765.27,7153.57,389.68,245.71,149.73,844.96,85.76,64.52,62.02,1176.87,75.39,35.28,22.74,206.73,75.55,95.30,39.29,105.57,28.27,1394.78,121.39,3.78,0.50,90.71,11.94,7.87,2.32,0.00,0.00,22.07,2.74,16.86,4.07,0.49,4.49,17.88,20.18,55.41,7.55,5.43,4.27
29.80,29.8,25/11/2025 11:29:14,4.027,19.841,,16.0,851019.0,559642.0,990451.27,612.40,1427.47,1858.94,439.16,3814.57,199.58,76.46,49.89,406.22,34.22,63.84,56.05,1017.49,55.63,56.99,21.21,42.43,41.86,59.00,26.00,60.97,19.41,1285.02,112.36,3.31,0.41,84.97,12.53,8.13,1.95,0.00,0.00,22.90,2.52,12.53,3.04,0.27,3.40,11.05,18.34,46.18,7.06,5.05,3.78,17793.44,1015.53,2367.14,3512.40,829.78,8160.64,426.97,175.20,114.32,1014.29,85.46,76.90,67.52,1423.68,77.84,95.10,35.38,75.75,74.72,86.24,38.00,87.60,27.88,1837.25,160.64,4.21,0.52,106.36,15.68,10.12,2.43,0.00,0.00,27.08,2.98,16.92,4.11,0.37,4.53,12.34,20.47,49.74,7.60,5.72,4.29
29.90,29.9,25/11/2025 11:29:34,3.335,17.921,,16.0,853092.0,562907.0,991292.79,300.18,1459.34,1465.38,392.59,3814.10,199.92,7.79,48.35,319.38,34.81,231.31,84.39,977.62,55.55,35.06,15.68,91.89,42.42,49.18,24.34,54.53,19.13,1171.46,102.20,3.23,0.41,76.83,10.51,6.33,1.87,0.00,0.00,24.07,2.60,10.07,3.02,0.37,3.43,10.68,18.29,52.94,7.18,4.84,3.80,16160.83,497.79,2419.98,2768.79,741.78,8159.64,427.69,17.85,110.78,797.45,86.92,278.64,101.66,1367.89,77.72,58.50,26.16,164.03,75.73,71.88,35.57,78.35,27.49,1674.88,146.12,4.11,0.52,96.17,13.15,7.88,2.32,0.00,0.00,28.46,3.07,13.60,4.08,0.49,4.58,11.92,20.42,57.02,7.73,5.49,4.31
30.00,30.0,25/11/2025 11:30:04,2.984,13.954,,16.0,854961.0,563605.0,990605.02,328.85,1483.82,1571.48,408.20,4257.03,216.17,12.48,11.36,316.51,34.95,230.07,84.72,1027.02,56.11,29.14,13.86,84.59,42.49,65.07,27.07,68.88,19.76,1214.44,106.06,3.11,0.40,63.88,7.52,8.61,2.00,0.00,0.00,22.93,2.55,19.45,3.18,1.20,3.48,12.21,18.35,52.90,7.17,5.13,3.86,17510.94,545.32,2460.58,2969.25,771.28,9107.22,462.45,28.60,26.02,790.28,87.28,277.14,102.06,1437.01,78.51,48.63,23.13,151.01,75.85,95.10,39.57,98.97,28.39,1736.34,151.64,3.96,0.52,79.96,9.41,10.72,2.48,0.00,0.00,27.12,3.01,26.28,4.30,1.59,4.65,13.63,20.49,56.98,7.72,5.81,4.38
30.10,30.1,25/11/2025 11:30:23,2.044,13.230,1181237.452,16.0,843112.0,563722.0,991262.03,458.16,1428.40,1371.76,375.43,3652.72,192.85,33.10,48.29,324.24,34.28,270.60,86.98,1036.39,55.31,67.14,23.17,92.86,42.17,45.92,23.72,53.23,18.97,1152.89,100.41,3.06,0.40,79.38,11.14,7.39,1.92,0.00,0.00,19.08,2.37,9.20,3.01,0.41,3.44,9.17,18.19,46.50,7.05,4.77,3.83,16111.03,759.75,2368.69,2591.88,709.37,7814.39,412.56,75.84,110.64,809.60,85.59,325.97,104.77,1450.13,77.39,112.03,38.66,165.77,75.28,67.12,34.67,76.48,27.25,1648.34,143.56,3.89,0.51,99.37,13.94,9.19,2.40,0.00,0.00,22.56,2.81,12.42,4.06,0.54,4.59,10.24,20.31,50.09,7.59,5.42,4.34
30.20,30.2,25/11/2025 11:30:43,3.596,12.502,,16.0,847010.0,568224.0,992137.99,269.57,1415.88,1663.57,411.72,3196.81,176.40,24.67,47.92,311.81,34.40,31.23,38.23,900.53,53.99,21.51,13.64,62.13,41.67,64.26,26.77,60.02,19.14,1049.19,91.40,3.31,0.40,99.66,16.92,7.37,1.92,0.00,0.00,17.97,2.25,9.55,2.99,1.42,3.42,9.33,18.13,51.33,7.04,6.77,3.78,14636.66,447.02,2347.92,3143.25,777.92,6839.05,377.39,56.53,109.81,778.57,85.89,37.62,46.06,1260.02,75.54,35.88,22.76,110.91,74.39,93.92,39.12,86.23,27.50,1500.07,130.68,4.21,0.51,124.76,21.17,9.18,2.39,0.00,0.00,21.25,2.66,12.90,4.04,1.90,4.56,10.42,20.24,55.30,7.59,7.68,4.29
30.30,30.3,25/11/2025 11:31:03,3.545,17.724,,16.0,849431.0,567463.0,991133.48,370.99,1483.44,1589.94,405.87,3806.71,198.20,101.68,62.10,445.31,34.25,0.00,0.00,1018.02,55.61,47.15,18.96,39.41,41.82,70.39,28.07,57.67,19.26,1147.52,100.09,3.11,0.41,63.97,7.59,8.25,2.01,0.00,0.00,20.45,2.41,13.84,3.03,0.98,3.47,7.25,18.34,48.53,7.06,5.35,3.76,16712.82,615.20,2459.95,3004.13,766.88,8143.83,424.02,232.99,142.29,1111.91,85.51,0.00,0.00,1424.42,77.81,78.67,31.64,70.36,74.65,102.88,41.02,82.86,27.68,1640.65,143.10,3.96,0.52,80.07,9.50,10.26,2.51,0.00,0.00,24.19,2.85,18.69,4.09,1.31,4.63,8.09,20.47,52.28,7.61,6.07,4.27
30.40,30.4,25/11/2025 11:31:22,3.568,13.891,,16.0,852309.0,577796.0,991489.61,426.71,1502.21,1611.45,408.62,3656.98,193.51,13.69,12.18,371.01,34.38,0.00,0.00,937.07,54.62,26.73,13.82,69.67,42.11,50.71,24.57,67.71,19.62,1099.79,95.89,3.58,0.42,65.17,7.87,8.31,1.95,0.00,0.00,16.74,2.21,9.43,3.02,1.19,3.49,18.87,18.31,50.51,7.03,5.07,3.77,15969.40,707.61,2491.07,3044.78,772.07,7823.51,413.98,31.37,27.91,926.37,85.85,0.00,0.00,1311.15,76.42,44.59,23.05,124.37,75.18,74.12,35.92,97.29,28.19,1572.42,137.09,4.56,0.54,81.57,9.85,10.34,2.42,0.00,0.00,19.79,2.62,12.73,4.07,1.59,4.66,21.07,20.44,54.41,7.58,5.75,4.27
30.50,30.5,25/11/2025 11:31:52,3.813,10.851,,15.9,859560.0,588851.0,990442.42,671.78,1499.89,1764.79,433.14,3750.00,198.81,46.17,50.50,379.14,35.12,101.54,66.27,1140.42,57.13,63.78,22.73,111.75,42.78,56.28,25.57,68.07,19.80,1239.21,108.35,3.22,0.42,60.71,6.87,6.90,1.95,0.00,0.00,12.77,2.02,9.34,3.14,2.56,3.65,12.69,18.34,53.11,7.27,3.34,3.78,17694.20,1114.00,2487.22,3334.50,818.41,8022.50,425.31,105.79,115.71,946.68,87.69,122.32,79.82,1595.69,79.94,106.41,37.92,199.49,76.36,82.26,37.38,97.81,28.45,1771.75,154.92,4.10,0.54,75.99,8.60,8.59,2.42,0.00,0.00,15.10,2.39,12.62,4.24,3.42,4.86,14.17,20.48,57.21,7.83,3.79,4.29
30.60,30.6,25/11/2025 11:32:12,3.345,18.055,1181236.790,15.9,852057.0,589756.0,992154.54,349.46,1452.14,1448.54,388.89,3381.59,184.26,70.73,46.92,309.23,34.64,155.00,74.94,934.72,54.75,11.18,13.74,51.22,41.89,67.85,27.50,81.08,20.07,847.88,74.00,3.46,0.41,44.17,4.01,5.51,1.86,0.00,0.00,9.25,1.72,4.56,2.99,1.60,3.56,15.17,18.28,49.81,7.07,3.47,3.68,14677.86,579.49,2408.05,2736.97,734.80,7234.34,394.19,162.07,107.51,772.11,86.49,186.72,90.27,1307.87,76.61,18.65,22.93,91.43,74.78,99.17,40.19,116.50,28.84,1212.25,105.80,4.40,0.53,55.29,5.02,6.86,2.31,0.00,0.00,10.94,2.04,6.15,4.04,2.13,4.75,16.94,20.41,53.66,7.62,3.94,4.17
30.70,30.7,25/11/2025 11:32:31,3.398,18.188,,15.9,843947.0,585291.0,990951.11,552.48,1426.15,1751.06,421.70,3858.58,199.67,79.05,50.94,317.55,34.72,120.12,68.97,1031.17,55.25,20.50,13.64,107.54,42.33,49.47,24.30,53.91,19.10,952.43,82.96,3.20,0.41,55.95,6.00,7.32,1.92,0.00,0.00,8.02,1.60,6.88,3.02,1.48,3.57,16.63,18.14,52.00,7.10,3.55,3.72,16961.32,916.17,2364.94,3308.56,796.78,8254.80,427.16,181.13,116.72,792.89,86.69,144.70,83.09,1442.81,77.31,34.21,22.76,191.98,75.56,72.30,35.52,77.47,27.45,1361.73,118.61,4.07,0.52,70.03,7.51,9.11,2.39,0.00,0.00,9.48,1.89,9.30,4.07,1.97,4.77,18.57,20.26,56.02,7.65,4.03,4.22
30.80,30.8,25/11/2025 11:32:51,4.490,15.148,,16.0,842021.0,577924.0,992026.00,256.71,1409.10,1654.70,412.06,3433.59,184.98,80.42,51.50,315.95,34.67,18.60,27.06,964.50,54.52,30.73,14.16,64.86,41.59,60.89,26.12,57.71,19.02,872.31,76.04,3.11,0.40,71.50,9.35,7.47,1.90,0.00,0.00,9.73,1.74,2.93,2.96,2.79,3.52,12.04,18.09,49.12,6.95,4.34,3.65,15022.28,425.70,2336.67,3126.49,778.57,7345.59,395.74,184.28,118.00,788.89,86.58,22.40,32.60,1349.54,76.29,51.28,23.63,115.80,74.24,88.99,38.17,82.93,27.33,1247.18,108.72,3.96,0.51,89.50,11.70,9.29,2.36,0.00,0.00,11.51,2.06,3.95,4.00,3.73,4.69,13.44,20.20,52.91,7.48,4.93,4.14
30.90,30.9,25/11/2025 11:33:11,4.398,12.897,,16.0,846996.0,577539.0,992350.67,352.91,1423.03,1553.44,401.28,3183.30,176.96,14.60,12.91,368.71,34.39,90.65,63.53,906.56,54.25,27.35,13.68,84.61,42.05,58.58,25.73,62.76,19.22,808.24,70.58,3.30,0.41,47.09,4.49,6.54,1.91,0.00,0.00,11.34,1.85,5.52,2.95,1.69,3.48,10.10,18.16,49.85,7.03,2.18,3.67,14352.20,585.23,2359.77,2935.17,758.21,6810.14,378.58,33.45,29.58,920.64,85.87,109.19,76.52,1268.46,75.91,45.63,22.82,151.04,75.07,85.62,37.60,90.18,27.62,1155.57,100.91,4.20,0.52,58.94,5.61,8.14,2.38,0.00,0.00,13.42,2.19,7.46,3.99,2.25,4.64,11.28,20.27,53.70,7.57,2.47,4.16
31.00,31.0,25/11/2025 11:33:40,4.173,17.661,,15.9,852189.0,581582.0,991619.19,481.97,1427.44,1736.43,425.04,3577.89,191.07,8.19,47.67,328.87,34.95,70.14,57.15,914.43,54.69,15.75,13.74,101.97,42.27,68.24,27.45,74.53,19.74,849.92,74.17,3.34,0.41,52.00,5.30,7.83,1.91,0.00,0.00,11.18,1.84,3.05,2.96,1.14,3.52,18.47,18.14,52.16,7.13,3.32,3.69,15747.18,799.24,2367.09,3280.91,803.09,7654.30,408.76,18.77,109.23,821.16,87.28,84.49,68.84,1279.48,76.52,26.28,22.93,182.04,75.46,99.73,40.11,107.09,28.37,1215.16,106.04,4.25,0.52,65.09,6.64,9.75,2.38,0.00,0.00,13.22,2.18,4.12,4.00,1.53,4.69,20.63,20.26,56.19,7.68,3.77,4.19
31.10,31.1,25/11/2025 11:34:00,4.272,3.835,1181242.946,15.9,860842.0,586563.0,991105.67,627.51,1497.73,1754.06,429.72,3634.36,193.82,6.43,6.13,476.14,34.93,101.97,66.94,947.94,55.32,14.87,13.93,73.21,42.68,46.41,24.08,56.12,19.29,993.28,86.68,3.79,0.43,59.66,6.73,8.59,1.96,0.00,0.00,13.54,2.01,6.16,3.00,3.49,3.56,14.33,18.50,47.91,7.11,4.56,3.76,16698.81,1040.58,2483.66,3314.23,811.95,7775.12,414.64,14.74,14.04,1188.88,87.23,122.84,80.64,1326.37,77.40,24.81,23.23,130.69,76.19,67.82,35.19,80.64,27.72,1420.14,123.93,4.82,0.55,74.68,8.42,10.69,2.44,0.00,0.00,16.02,2.37,8.32,4.05,4.65,4.75,16.00,20.66,51.61,7.66,5.17,4.26
31.20,31.2,25/11/2025 11:34:20,3.832,10.977,,15.9,865661.0,588232.0,990008.78,308.55,1475.71,1894.26,447.46,4723.30,231.84,123.49,74.33,546.57,35.57,146.68,76.19,1033.13,57.17,24.06,14.11,60.98,42.93,40.89,23.54,62.61,19.74,861.08,75.40,3.37,0.41,71.58,9.27,8.06,1.97,0.00,0.00,8.79,1.72,6.25,3.02,1.62,3.59,12.49,18.70,50.69,7.25,2.76,3.83,19191.94,511.67,2447.13,3579.14,845.46,10104.71,495.97,282.97,170.31,1364.74,88.80,176.69,91.78,1445.56,79.99,40.14,23.54,108.86,76.64,59.77,34.40,89.96,28.36,1231.13,107.80,4.29,0.52,89.60,11.61,10.03,2.46,0.00,0.00,10.39,2.04,8.45,4.08,2.16,4.78,13.95,20.87,54.61,7.81,3.13,4.34
31.30,31.3,25/11/2025 11:34:40,3.619,6.806,,15.8,867773.0,592342.0,991159.29,255.27,1502.10,1567.90,406.31,3960.33,204.19,114.29,69.20,487.61,35.34,0.00,0.00,1058.06,56.79,33.04,15.21,84.05,42.79,56.91,25.80,47.05,19.12,998.31,87.20,3.21,0.41,73.52,9.76,7.86,1.96,0.00,0.00,11.75,1.94,8.73,3.01,3.29,3.62,12.58,18.52,52.01,7.21,4.93,3.87,16813.02,423.31,2490.89,2962.49,767.70,8472.46,436.83,261.87,158.56,1217.50,88.24,0.00,0.00,1480.45,79.46,55.12,25.38,150.05,76.39,83.18,37.71,67.60,27.47,1427.33,124.68,4.09,0.53,92.03,12.21,9.79,2.45,0.00,0.00,13.90,2.30,11.79,4.06,4.39,4.83,14.05,20.67,56.02,7.77,5.59,4.38
31.40,31.4,25/11/2025 11:34:59,3.003,11.965,,15.8,879884.0,596889.0,990759.53,289.53,1485.71,1752.21,429.88,3860.69,201.79,50.89,37.04,591.33,35.48,0.00,0.00,1129.64,57.80,20.35,14.16,114.17,43.85,64.09,27.31,70.27,20.26,1096.53,96.07,3.17,0.41,85.23,12.64,9.21,1.92,0.00,0.00,14.89,2.19,10.92,3.13,1.30,3.67,17.33,18.78,55.24,7.36,3.48,3.87,17463.12,480.11,2463.72,3310.74,812.24,8259.31,431.70,116.60,84.88,1476.49,88.58,0.00,0.00,1580.61,80.87,33.96,23.63,203.82,78.28,93.67,39.92,100.97,29.11,1567.76,137.35,4.03,0.52,106.69,15.82,11.46,2.39,0.00,0.00,17.61,2.58,14.75,4.23,1.73,4.90,19.35,20.97,59.51,7.93,3.94,4.40
31.50,31.5,25/11/2025 11:35:29,4.181,11.634,,15.7,893528.0,603991.0,990344.83,443.78,1468.26,1967.72,457.52,3790.38,200.08,57.06,40.88,487.30,36.25,189.03,83.04,1076.06,58.14,28.29,14.37,96.83,44.10,54.51,25.90,43.59,19.58,1243.51,109.38,3.38,0.43,60.62,6.86,7.89,1.99,0.00,0.00,18.39,2.37,11.16,3.18,1.63,3.72,19.57,19.03,49.88,7.29,4.57,3.98,17993.61,735.91,2434.78,3717.93,864.46,8108.88,428.04,130.74,93.66,1216.75,90.52,227.71,100.03,1505.63,81.35,47.20,23.97,172.87,78.73,79.67,37.86,62.64,28.14,1777.90,156.39,4.31,0.55,75.89,8.58,9.82,2.47,0.00,0.00,21.75,2.81,15.08,4.30,2.17,4.96,21.85,21.25,53.73,7.85,5.19,4.52
31.60,31.6,25/11/2025 11:35:49,4.258,6.612,1181241.689,15.6,912845.0,612624.0,989629.60,915.61,1516.72,1875.10,450.03,3775.30,201.36,43.24,51.36,625.93,36.76,184.53,84.87,1205.12,60.30,37.46,17.40,97.23,45.30,55.42,26.41,78.45,21.16,1327.51,117.18,3.43,0.43,39.03,3.19,6.51,1.98,0.00,0.00,22.27,2.59,9.77,3.23,1.47,3.79,11.45,19.53,50.57,7.33,5.00,4.03,19211.90,1518.34,2515.15,3542.93,850.31,8076.63,430.78,99.07,117.69,1562.90,91.79,222.29,102.24,1686.21,84.38,62.49,29.03,173.58,80.87,80.99,38.60,112.71,30.40,1897.99,167.53,4.37,0.55,48.86,3.99,8.10,2.46,0.00,0.00,26.34,3.06,13.19,4.36,1.96,5.05,12.78,21.80,54.48,7.90,5.67,4.57
31.70,31.7,25/11/2025 11:36:09,3.631,6.809,,15.7,914943.0,607562.0,991491.45,405.07,1537.22,1787.55,440.70,3404.04,188.44,30.49,25.37,498.92,36.98,100.28,71.32,1048.73,58.76,11.85,14.61,94.96,45.01,55.20,26.26,53.93,20.07,891.38,79.00,3.21,0.42,14.57,0.75,8.11,1.95,0.08,0.15,20.74,2.47,11.01,3.13,0.55,3.64,16.17,19.41,46.18,6.85,5.53,3.89,16004.04,671.71,2549.13,3377.51,832.69,7282.38,403.13,69.86,58.12,1245.75,92.33,120.80,85.92,1467.40,82.22,19.77,24.38,169.52,80.34,80.68,38.38,77.50,28.84,1274.45,112.95,4.08,0.53,18.23,0.94,10.09,2.42,0.10,0.20,24.53,2.92,14.87,4.23,0.73,4.86,18.06,21.67,49.74,7.38,6.27,4.41
31.80,31.8,25/11/2025 11:36:28,3.813,13.886,,15.7,911731.0,604021.0,991173.61,259.70,1571.74,1786.15,445.03,3370.10,186.56,68.37,47.47,530.08,36.62,105.13,72.04,1119.16,59.29,13.79,14.58,80.02,44.70,62.49,27.44,60.23,20.28,1219.21,107.47,3.20,0.41,34.90,2.67,7.59,1.94,0.00,0.00,21.38,2.50,9.82,3.13,0.75,3.62,15.85,19.36,54.07,7.38,4.40,3.85,16452.67,430.65,2606.38,3374.87,840.87,7209.77,399.11,156.66,108.76,1323.57,91.43,126.63,86.78,1565.94,82.96,23.01,24.33,142.85,79.80,91.33,40.10,86.55,29.14,1743.16,153.66,4.07,0.53,43.68,3.34,9.45,2.42,0.00,0.00,25.28,2.96,13.26,4.23,1.00,4.82,17.70,21.61,58.24,7.95,4.99,4.36
31.90,31.9,25/11/2025 11:36:48,3.475,15.671,,15.7,903114.0,610507.0,991272.12,299.81,1519.90,1728.97,427.52,3495.16,189.34,90.66,58.43,574.48,36.07,90.29,67.60,1018.12,57.84,53.01,21.64,66.02,44.54,48.19,25.20,46.39,19.81,1093.38,96.28,3.63,0.43,29.30,2.02,5.70,1.93,0.00,0.00,15.90,2.22,9.95,3.13,2.89,3.66,4.52,19.41,46.16,7.04,5.35,3.87,16468.77,497.17,2520.41,3266.82,807.79,7477.31,405.06,207.75,133.89,1434.43,90.05,108.76,81.43,1424.55,80.93,88.45,36.11,117.86,79.52,70.44,36.83,66.65,28.47,1563.25,137.65,4.62,0.55,36.68,2.53,7.10,2.40,0.00,0.00,18.80,2.62,13.44,4.23,3.85,4.88,5.05,21.67,49.73,7.59,6.07,4.39
32.00,32.0,25/11/2025 11:37:31,3.263,17.789,,15.7,889135.0,608702.0,991236.40,292.34,1498.14,1792.57,435.21,3461.24,188.25,93.91,59.78,475.31,35.82,130.01,74.33,1092.21,57.90,34.29,16.15,65.79,43.82,53.33,25.67,66.00,20.20,1079.49,94.79,3.58,0.43,33.61,2.52,6.74,1.92,0.00,0.00,14.63,2.13,8.58,3.13,2.09,3.72,2.89,19.07,49.79,7.21,5.21,3.88,16403.63,484.77,2484.33,3387.00,822.32,7404.75,402.73,215.19,136.98,1186.80,89.44,156.60,89.54,1528.22,81.01,57.21,26.95,117.44,78.23,77.95,37.51,94.83,29.02,1543.39,135.53,4.55,0.55,42.07,3.15,8.39,2.39,0.00,0.00,17.30,2.52,11.60,4.22,2.79,4.96,3.22,21.29,53.63,7.77,5.91,4.40
32.10,32.1,25/11/2025 11:38:04,3.417,15.080,1181245.256,15.8,876222.0,595262.0,991399.54,320.91,1486.87,1782.18,429.90,3229.44,178.66,124.23,74.20,524.98,34.97,0.00,0.00,1038.18,56.84,42.01,18.21,49.55,43.11,52.73,25.34,67.27,19.98,1210.01,106.09,3.46,0.43,58.60,6.50,8.38,1.94,0.00,0.00,14.79,2.15,10.18,3.08,1.00,3.61,6.17,18.84,52.35,7.19,4.02,3.84,16107.39,532.15,2465.64,3367.36,812.28,6908.84,382.22,284.67,170.02,1310.82,87.32,0.00,0.00,1452.63,79.54,70.09,30.39,88.46,76.96,77.07,37.03,96.66,28.71,1730.01,151.68,4.40,0.55,73.36,8.13,10.43,2.41,0.00,0.00,17.49,2.54,13.75,4.16,1.33,4.82,6.89,21.03,56.39,7.75,4.56,4.35
32.20,32.2,25/11/2025 11:38:37,3.392,18.053,,16.0,853457.0,574581.0,992344.79,378.73,1414.37,1608.54,400.44,3109.07,172.41,11.00,47.15,405.58,34.53,34.86,41.25,901.54,54.50,8.33,13.72,50.84,41.91,65.37,27.01,47.55,18.77,848.07,74.19,3.46,0.41,74.67,10.13,7.87,1.94,0.00,0.00,14.83,2.10,10.39,2.94,1.25,3.44,20.22,18.30,48.46,6.91,4.58,3.69,14361.91,628.04,2345.41,3039.28,756.61,6651.33,368.84,25.20,108.04,1012.69,86.22,41.99,49.69,1261.44,76.25,13.89,22.90,90.76,74.82,95.55,39.48,68.33,26.98,1212.52,106.07,4.40,0.52,93.46,12.69,9.79,2.41,0.00,0.00,17.54,2.48,14.04,3.97,1.66,4.59,22.58,20.43,52.21,7.44,5.20,4.18
32.30,32.3,25/11/2025 11:39:10,3.434,20.899,,16.0,849841.0,574799.0,992503.26,284.61,1413.52,1651.96,401.51,2992.82,166.88,22.58,18.48,443.57,33.99,14.84,24.77,920.60,54.61,13.86,13.72,77.30,42.23,45.89,23.82,57.91,19.17,787.46,69.04,3.04,0.39,85.24,12.88,7.12,1.92,0.00,0.00,13.83,2.01,10.79,2.95,1.62,3.40,14.03,18.29,44.47,6.87,3.20,3.60,14118.20,471.95,2344.00,3121.33,758.63,6402.65,357.02,51.74,42.34,1107.56,84.88,17.88,29.84,1288.10,76.41,23.12,22.89,137.99,75.39,67.07,34.81,83.21,27.54,1125.87,98.71,3.87,0.50,106.70,16.12,8.86,2.39,0.00,0.00,16.36,2.38,14.58,3.98,2.16,4.54,15.66,20.42,47.91,7.40,3.63,4.08
32.40,32.4,25/11/2025 11:39:42,3.162,24.272,,15.9,857955.0,575143.0,992216.85,391.24,1390.83,1897.14,434.30,2776.05,159.72,13.16,11.56,510.79,34.17,0.00,0.00,894.03,54.44,14.10,13.74,74.86,42.47,49.52,24.49,56.74,19.26,900.20,78.68,3.22,0.40,99.52,16.95,6.95,1.89,0.00,0.00,19.07,2.30,10.58,2.99,0.82,3.40,10.17,18.40,50.51,7.06,4.49,3.68,14572.97,648.78,2306.38,3584.57,820.59,5938.91,341.69,30.15,26.48,1275.40,85.31,0.00,0.00,1250.93,76.17,23.52,22.93,133.64,75.82,72.38,35.80,81.52,27.68,1287.06,112.49,4.10,0.51,124.58,21.21,8.65,2.35,0.00,0.00,22.55,2.72,14.29,4.04,1.09,4.54,11.35,20.54,54.41,7.60,5.09,4.17
