Exported at 24/11/2025 15:22:17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Core ID:,Archive TL09-C-110cm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Comments:,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
XRF Measurement Mode:,He - 15x1mm, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Depth,Depth In Core,Time Stamp,Laser Profiler,Magnetic Susceptibility,Mag Sus in Air,XRF Total Live Time,XRF Total Counts,,XRF Elements(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,XRF Oxides(ppm), , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cm,cm,,mm,x10^-5 SI,x10^-5 SI,Seconds,Beam 1,Beam 2,LE (Value),Mg (Value),Mg (Error),Al (Value),Al (Error),Si (Value),Si (Error),P (Value),P (Error),S (Value),S (Error),K (Value),K (Error),Ca (Value),Ca (Error),Ti (Value),Ti (Error),V (Value),V (Error),Cr (Value),Cr (Error),Mn (Value),Mn (Error),Fe (Value),Fe (Error),Ni (Value),Ni (Error),Cu (Value),Cu (Error),Zn (Value),Zn (Error),As (Value),As (Error),Sr (Value),Sr (Error),Zr (Value),Zr (Error),Mo (Value),Mo (Error),Ba (Value),Ba (Error),Pb (Value),Pb (Error),U (Value),U (Error),LE (Value),MgO (Value),MgO (Error),Al2O3 (Value),Al2O3 (Error),SiO2 (Value),SiO2 (Error),P2O5 (Value),P2O5 (Error),SO3 (Value),SO3 (Error),K2O (Value),K2O (Error),CaO (Value),CaO (Error),TiO2 (Value),TiO2 (Error),V2O5 (Value),V2O5 (Error),Cr2O3 (Value),Cr2O3 (Error),Mn2O3 (Value),Mn2O3 (Error),Fe2O3 (Value),Fe2O3 (Error),NiO (Value),NiO (Error),CuO (Value),CuO (Error),ZnO (Value),ZnO (Error),As2O3 (Value),As2O3 (Error),SrO (Value),SrO (Error),ZrO2 (Value),ZrO2 (Error),MoO2 (Value),MoO2 (Error),BaO (Value),BaO (Error),PbO (Value),PbO (Error),UO2 (Value),UO2 (Error)
9.40,9.4,24/11/2025 08:58:07,5.865,7.209,,15.7,895799.0,613535.0,991677.02,306.57,1506.84,1777.66,440.14,3642.16,197.55,155.46,93.44,388.53,36.41,41.35,49.06,586.86,52.24,13.56,14.06,121.83,43.90,82.12,30.70,68.61,20.14,1005.06,88.30,3.63,0.43,40.40,3.44,6.62,1.91,0.00,0.00,1.58,1.14,4.87,3.06,1.60,3.74,19.04,18.76,52.83,7.36,2.67,3.82,15907.14,508.38,2498.76,3358.82,831.63,7791.80,422.63,356.21,214.09,970.12,90.91,49.81,59.09,821.14,73.09,22.62,23.46,217.49,78.37,120.02,44.87,98.58,28.93,1436.98,126.25,4.62,0.55,50.57,4.30,8.24,2.38,0.00,0.00,1.87,1.35,6.57,4.14,2.13,4.99,21.26,20.94,56.91,7.93,3.03,4.34
9.50,9.5,24/11/2025 08:58:07,7.632,8.536,,15.7,900833.0,615965.0,991261.05,415.17,1567.25,2004.66,472.40,3733.25,201.39,24.83,22.29,387.67,36.53,12.29,27.06,577.04,52.40,0.00,0.00,129.89,44.23,71.30,28.62,54.59,19.75,1171.69,103.04,3.69,0.44,54.08,5.66,8.14,1.98,0.00,0.00,1.13,1.12,2.17,3.09,3.17,3.81,26.17,18.90,54.51,7.42,3.51,3.83,16582.62,688.47,2598.93,3787.72,892.59,7986.68,430.84,56.89,51.08,967.98,91.22,14.80,32.60,807.40,73.32,0.00,0.00,231.87,78.96,104.22,41.83,78.43,28.38,1675.22,147.32,4.70,0.56,67.69,7.09,10.14,2.47,0.00,0.00,1.34,1.32,2.92,4.18,4.23,5.08,29.22,21.10,58.72,7.99,3.99,4.35
9.60,9.6,24/11/2025 08:58:07,6.975,9.260,1181247.307,15.6,902538.0,616996.0,991651.39,339.14,1552.59,1538.14,410.75,3692.50,199.60,85.93,58.41,404.64,36.49,79.43,65.73,574.11,52.17,1.99,14.18,111.84,44.11,84.91,31.33,64.65,20.12,1248.69,109.97,3.98,0.45,36.38,2.87,6.73,1.95,0.00,0.00,2.20,1.15,2.38,3.13,1.62,3.79,18.70,18.91,46.70,7.17,3.98,3.82,15822.25,562.39,2574.62,2906.27,776.09,7899.48,427.02,196.90,133.83,1010.34,91.11,95.68,79.17,803.30,73.00,3.31,23.66,199.66,78.75,124.10,45.79,92.88,28.91,1785.30,157.22,5.06,0.57,45.54,3.60,8.37,2.43,0.00,0.00,2.60,1.36,3.21,4.23,2.16,5.06,20.88,21.12,50.31,7.72,4.51,4.33
9.70,9.7,24/11/2025 08:58:07,6.357,10.120,,15.6,905696.0,620959.0,991704.29,140.61,1577.73,2003.33,469.37,3436.57,189.30,59.59,44.42,346.77,36.70,0.89,27.16,585.78,52.76,9.46,14.27,76.50,43.88,68.64,28.27,53.57,19.82,1377.28,121.66,3.76,0.44,51.63,5.21,7.81,1.95,0.00,0.00,1.75,1.15,2.68,3.12,0.99,3.84,15.56,19.02,48.98,7.30,3.56,3.83,15652.58,233.17,2616.32,3785.23,886.86,7351.98,404.97,136.54,101.78,865.86,91.65,1.08,32.71,819.62,73.82,15.79,23.81,136.56,78.34,100.32,41.32,76.97,28.48,1969.16,173.94,4.78,0.56,64.62,6.52,9.73,2.43,0.00,0.00,2.06,1.36,3.62,4.22,1.32,5.12,17.37,21.24,52.77,7.87,4.04,4.35
9.80,9.8,24/11/2025 08:58:07,5.515,6.283,,15.6,914123.0,626394.0,991282.93,368.53,1590.16,1720.66,440.95,3114.42,179.32,39.28,53.07,346.93,36.73,107.21,73.84,623.56,53.20,12.69,14.26,127.56,44.50,60.68,26.86,5.03,1.15,2049.07,184.14,3.44,0.44,45.95,4.20,7.22,2.02,0.00,0.00,1.95,1.22,1.50,3.17,2.16,3.99,21.04,19.00,53.91,7.66,4.26,3.95,15921.90,611.13,2636.93,3251.13,833.16,6662.80,383.63,90.02,121.59,866.25,91.71,129.15,88.94,872.50,74.44,21.17,23.79,227.71,79.45,88.68,39.25,7.23,1.65,2929.65,263.28,4.38,0.56,57.52,5.25,8.99,2.52,0.00,0.00,2.30,1.44,2.03,4.29,2.87,5.32,23.50,21.22,58.07,8.25,4.83,4.48
9.90,9.9,24/11/2025 08:58:07,6.109,6.947,,15.5,926600.0,632834.0,989882.06,293.66,1511.63,2031.47,478.14,3199.45,183.26,57.93,43.64,447.05,36.98,14.03,27.51,561.78,53.41,22.00,14.40,107.35,44.55,83.15,31.24,51.16,10.18,3118.19,286.68,3.73,0.47,33.12,2.39,8.69,2.15,0.00,0.00,2.58,1.27,1.48,3.34,2.53,4.15,20.08,19.16,53.79,7.82,4.72,4.18,18254.74,486.97,2506.69,3838.38,903.43,6844.70,392.06,132.74,99.99,1116.25,92.34,16.90,33.14,786.04,74.73,36.71,24.03,191.64,79.53,121.52,45.65,73.52,14.62,4458.21,409.88,4.75,0.60,41.46,2.99,10.82,2.68,0.00,0.00,3.05,1.50,1.99,4.51,3.38,5.54,22.42,21.39,57.95,8.43,5.35,4.75
10.00,10.0,24/11/2025 08:58:07,8.273,7.739,,15.5,937993.0,637385.0,989590.79,242.38,1614.75,1947.09,474.09,3082.20,179.55,47.51,54.24,347.81,37.68,77.74,66.99,608.03,54.04,12.33,14.59,109.59,45.25,71.89,29.18,114.19,20.84,3613.85,334.84,4.23,0.50,39.20,3.10,7.07,2.13,0.00,0.00,2.31,1.28,3.42,3.45,2.82,4.30,15.92,19.40,56.71,8.03,2.94,4.21,18405.23,401.93,2677.69,3678.96,895.78,6593.85,384.11,108.86,124.29,868.45,94.09,93.64,80.70,850.76,75.62,20.56,24.34,195.63,80.78,105.07,42.65,164.07,29.95,5166.88,478.74,5.38,0.64,49.07,3.88,8.80,2.66,0.00,0.00,2.73,1.52,4.62,4.66,3.76,5.73,17.77,21.66,61.09,8.65,3.34,4.77
10.10,10.1,24/11/2025 08:58:07,8.051,8.862,1181245.523,15.5,938729.0,641064.0,989810.58,335.28,1663.22,1776.10,453.17,2949.42,174.61,1.28,1.39,428.81,37.34,2.46,27.72,679.52,54.80,14.31,14.50,88.57,44.64,64.13,27.78,90.65,16.97,3548.66,328.54,4.18,0.50,32.50,2.30,7.37,2.14,0.00,0.00,2.00,1.29,2.90,3.45,4.45,4.28,94.39,60.32,59.46,8.12,2.98,4.26,17968.88,555.99,2758.07,3355.88,856.25,6309.79,373.56,2.93,3.18,1070.69,93.23,2.97,33.39,950.79,76.68,23.88,24.19,158.12,79.69,93.73,40.60,130.25,24.38,5073.67,469.73,5.32,0.64,40.69,2.88,9.17,2.67,0.00,0.00,2.37,1.52,3.92,4.67,5.93,5.70,105.39,67.35,64.05,8.75,3.38,4.83
10.20,10.2,24/11/2025 08:58:07,6.955,11.571,,15.4,944350.0,644514.0,988964.02,355.89,1685.44,2014.10,482.50,3379.47,190.20,43.31,54.05,304.38,38.32,72.01,65.66,708.19,55.60,9.41,14.61,136.88,45.90,65.13,28.05,186.21,33.42,3636.72,337.09,3.93,0.50,29.66,1.99,6.89,2.14,0.00,0.00,2.90,1.28,2.69,3.48,2.87,4.33,13.03,19.48,58.65,8.11,3.63,4.23,19528.31,590.16,2794.93,3805.58,911.66,7229.81,406.91,99.25,123.85,760.01,95.68,86.75,79.10,990.91,77.79,15.71,24.38,244.36,81.94,95.18,40.99,267.56,48.01,5199.58,481.96,5.00,0.63,37.13,2.49,8.58,2.66,0.00,0.00,3.43,1.52,3.63,4.70,3.83,5.77,14.55,21.75,63.18,8.74,4.12,4.80
10.30,10.3,24/11/2025 08:58:07,6.361,8.001,,15.4,945129.0,646839.0,989137.99,494.62,1690.17,1966.80,483.39,3231.53,186.53,39.70,54.80,417.86,38.07,84.11,69.36,643.66,54.83,14.12,14.62,103.15,45.38,47.84,25.33,175.85,31.55,3490.01,322.83,3.93,0.50,46.49,4.13,8.07,2.16,0.00,0.00,3.19,1.30,3.31,3.51,2.95,4.31,18.60,19.54,63.36,8.12,2.86,4.19,19283.78,820.21,2802.77,3716.20,913.35,6913.32,399.05,90.97,125.58,1043.35,95.06,101.32,83.55,900.61,76.71,23.56,24.39,184.14,81.01,69.92,37.02,252.67,45.33,4989.82,461.57,5.00,0.64,58.20,5.17,10.05,2.69,0.00,0.00,3.78,1.54,4.47,4.74,3.93,5.75,20.76,21.82,68.25,8.75,3.25,4.75
10.40,10.4,24/11/2025 08:58:07,5.619,9.127,,15.4,948970.0,648659.0,989648.19,231.03,1598.62,1790.51,457.12,3456.45,194.20,43.92,35.99,386.56,38.12,87.37,70.61,654.12,55.30,11.37,14.71,128.42,45.89,75.43,29.99,180.92,32.52,3170.43,291.88,3.60,0.48,37.51,2.91,6.17,2.16,0.00,0.00,2.59,1.30,3.09,3.42,2.24,4.23,20.22,19.58,56.99,8.09,2.90,4.23,18555.03,383.11,2650.95,3383.10,863.71,7394.50,415.46,100.63,82.47,965.20,95.18,105.24,85.06,915.25,77.37,18.96,24.55,229.25,81.93,110.24,43.83,259.96,46.72,4532.91,417.31,4.58,0.61,46.95,3.64,7.68,2.69,0.00,0.00,3.06,1.53,4.17,4.61,2.98,5.64,22.57,21.86,61.39,8.71,3.30,4.80
10.50,10.5,24/11/2025 08:58:07,5.337,9.519,,15.4,950445.0,651300.0,988858.01,394.61,1671.86,1775.80,456.58,3807.09,207.24,12.53,53.81,470.08,38.07,174.85,87.87,732.34,56.40,18.41,14.85,112.95,46.01,63.23,27.94,127.97,23.37,3322.80,306.62,3.76,0.49,34.74,2.56,8.19,2.21,0.00,0.00,2.05,1.27,2.44,3.46,2.69,4.34,16.12,19.74,56.04,8.13,3.30,4.22,20001.37,654.38,2772.41,3355.31,862.69,8144.64,443.37,28.70,123.29,1173.75,95.06,210.63,105.85,1024.69,78.91,30.72,24.77,201.63,82.14,92.41,40.84,183.87,33.57,4750.76,438.39,4.78,0.63,43.49,3.21,10.20,2.75,0.00,0.00,2.42,1.50,3.30,4.68,3.58,5.79,17.99,22.04,60.37,8.76,3.74,4.79
10.60,10.6,24/11/2025 08:58:07,5.977,-0.660,1181253.920,15.3,954040.0,659158.0,987689.05,579.70,1677.27,2282.29,518.21,4370.99,225.93,111.49,72.48,497.44,38.27,169.06,87.39,781.76,57.36,25.25,15.01,60.56,45.87,59.43,27.60,147.53,26.85,3070.02,282.09,4.07,0.50,10.04,0.49,9.91,2.30,0.00,0.00,3.42,1.32,2.33,3.49,4.62,4.43,59.59,41.21,57.83,8.14,3.63,4.33,22434.42,961.30,2781.37,4312.31,979.15,9351.01,483.35,255.46,166.07,1242.06,95.55,203.65,105.28,1093.84,80.26,42.14,25.05,108.11,81.88,86.86,40.34,211.98,38.58,4389.34,403.32,5.18,0.64,12.57,0.61,12.33,2.86,0.00,0.00,4.04,1.56,3.15,4.72,6.17,5.90,66.53,46.02,62.29,8.77,4.12,4.91
10.70,10.7,24/11/2025 08:58:07,5.645,1.060,,15.3,956850.0,661089.0,989352.92,428.06,1673.44,1645.76,443.39,4179.99,220.42,107.87,71.26,454.38,38.66,23.61,37.12,759.72,57.08,24.35,15.05,74.72,45.97,52.77,26.42,92.81,17.60,2704.01,246.96,3.73,0.48,6.15,0.29,7.95,2.22,0.00,0.00,2.43,1.28,5.19,3.48,2.98,4.28,12.49,19.96,54.94,7.89,3.19,4.28,19598.45,709.84,2775.02,3109.60,837.77,8942.39,471.56,247.16,163.28,1134.54,96.54,28.44,44.71,1063.00,79.87,40.63,25.11,133.38,82.06,77.13,38.61,133.36,25.29,3866.04,353.10,4.75,0.61,7.69,0.36,9.89,2.77,0.00,0.00,2.88,1.52,7.01,4.69,3.97,5.70,13.94,22.28,59.18,8.50,3.62,4.86
10.80,10.8,24/11/2025 08:58:07,5.924,-0.992,,15.3,959231.0,663121.0,988820.12,923.06,1669.09,1868.41,470.62,4000.45,214.53,148.86,91.97,399.70,38.63,123.96,79.84,818.60,57.50,24.78,15.17,124.24,46.86,68.61,29.09,76.08,14.77,2451.63,222.76,4.13,0.49,49.97,4.77,9.37,2.21,0.00,0.00,2.34,1.30,2.41,3.47,3.10,4.31,14.80,20.04,60.61,8.01,4.76,4.23,20407.88,1530.68,2767.82,3530.29,889.21,8558.31,458.94,341.09,210.74,998.00,96.44,149.32,96.18,1145.39,80.45,41.35,25.32,221.80,83.66,100.28,42.52,109.31,21.22,3505.20,318.49,5.25,0.63,62.55,5.97,11.66,2.75,0.00,0.00,2.77,1.54,3.26,4.69,4.13,5.75,16.52,22.37,65.29,8.62,5.41,4.80
10.90,10.9,24/11/2025 08:58:07,6.572,0.531,,15.3,958956.0,663720.0,989024.36,434.68,1652.57,1870.82,471.36,4102.83,217.88,165.36,100.35,327.86,38.84,105.55,76.25,713.21,56.84,19.47,14.91,118.12,46.19,69.38,29.14,83.73,16.06,2834.76,259.54,4.20,0.50,21.74,1.27,9.34,2.20,0.00,0.00,2.61,1.29,1.71,3.50,2.23,4.33,22.51,19.83,60.81,8.04,4.70,4.33,20022.20,720.83,2740.42,3534.85,890.62,8777.32,466.12,378.91,229.94,818.63,96.99,127.15,91.85,997.93,79.53,32.48,24.88,210.87,82.46,101.41,42.59,120.31,23.08,4052.98,371.08,5.35,0.64,27.21,1.60,11.63,2.74,0.00,0.00,3.08,1.53,2.32,4.72,2.97,5.77,25.13,22.14,65.50,8.66,5.34,4.92
11.00,11.0,24/11/2025 08:58:07,6.887,-0.261,,15.3,969095.0,663845.0,986247.71,670.14,1657.12,2271.65,521.88,4879.55,245.14,143.01,89.10,539.23,38.85,204.27,93.04,769.68,57.97,33.79,16.58,104.07,46.82,70.49,29.70,161.36,29.36,3769.67,349.95,4.05,0.51,39.76,3.14,8.15,2.26,0.00,0.00,2.23,1.35,5.38,3.68,1.31,4.55,15.48,20.19,54.18,8.19,4.85,4.51,24964.12,1111.27,2747.97,4292.20,986.08,10438.99,524.44,327.68,204.17,1346.41,97.01,246.07,112.08,1076.94,81.12,56.38,27.67,185.78,83.57,103.02,43.41,231.85,42.19,5389.67,500.34,5.15,0.65,49.77,3.93,10.15,2.82,0.00,0.00,2.64,1.60,7.27,4.98,1.74,6.06,17.28,22.54,58.36,8.82,5.50,5.11
11.10,11.1,24/11/2025 08:58:07,7.020,15.081,1181244.530,15.3,969323.0,664133.0,986925.91,410.48,1663.25,1954.89,482.43,4500.61,232.81,192.81,115.84,393.49,39.37,191.89,91.35,758.93,58.13,29.08,15.17,122.24,46.96,63.72,28.44,212.00,38.51,4074.91,379.78,4.22,0.51,66.70,7.56,7.27,2.24,0.00,0.00,3.28,1.34,2.87,3.66,3.37,4.55,16.35,20.13,60.56,8.47,4.44,4.45,23409.27,680.70,2758.12,3693.69,911.54,9628.31,498.05,441.80,265.44,982.50,98.31,231.15,110.04,1061.90,81.34,48.52,25.31,218.22,83.83,93.12,41.56,304.61,55.33,5826.08,542.99,5.36,0.65,83.49,9.47,9.05,2.78,0.00,0.00,3.88,1.58,3.87,4.94,4.49,6.07,18.25,22.47,65.23,9.12,5.04,5.05
11.20,11.2,24/11/2025 08:58:07,7.365,7.539,,15.3,975162.0,663400.0,985914.07,347.94,1675.82,2360.93,535.30,4824.86,243.43,174.17,105.55,442.81,39.54,241.13,97.46,805.65,58.60,56.55,23.46,125.89,47.78,60.08,28.07,276.99,51.12,4236.89,395.48,4.15,0.52,35.84,2.62,8.08,2.25,0.00,0.00,3.44,1.38,3.86,3.68,2.51,4.59,4.45,20.44,64.70,8.71,5.02,4.59,25298.08,576.98,2778.97,4460.90,1011.43,10321.98,520.79,399.09,241.85,1105.66,98.72,290.47,117.39,1127.27,81.99,94.35,39.14,224.74,85.29,87.81,41.02,397.99,73.45,6057.67,565.44,5.28,0.66,44.87,3.28,10.05,2.81,0.00,0.00,4.06,1.63,5.22,4.97,3.35,6.12,4.96,22.82,69.69,9.38,5.70,5.20
11.30,11.3,24/11/2025 08:58:07,7.500,7.937,,15.3,974145.0,662590.0,986006.73,677.46,1657.54,2098.92,499.72,4757.30,241.08,192.66,115.59,471.58,38.97,189.40,91.99,770.78,58.51,24.91,15.26,105.62,47.01,64.59,28.69,271.08,49.94,4220.69,393.96,4.27,0.53,41.82,3.37,9.29,2.32,0.00,0.00,2.60,1.37,2.59,3.71,2.06,4.55,20.98,20.27,62.03,8.49,2.63,4.50,25112.72,1123.41,2748.67,3965.83,944.19,10177.46,515.75,441.46,264.85,1177.50,97.31,228.15,110.81,1078.47,81.87,41.57,25.46,188.55,83.92,94.41,41.93,389.50,71.75,6034.51,563.27,5.44,0.67,52.35,4.22,11.56,2.89,0.00,0.00,3.08,1.62,3.50,5.02,2.75,6.06,23.42,22.63,66.82,9.15,2.98,5.11
11.40,11.4,24/11/2025 08:58:07,7.657,9.460,,15.3,970575.0,662938.0,987147.09,629.95,1708.83,2029.09,493.86,4493.48,232.18,103.36,69.58,519.37,38.82,111.19,78.86,763.31,57.80,23.63,15.25,77.43,46.70,68.58,29.32,196.76,35.72,3726.66,345.89,4.48,0.53,12.18,0.60,7.54,2.26,0.00,0.00,2.97,1.34,3.36,3.58,3.98,4.51,13.17,20.25,58.17,8.43,4.25,4.41,23241.85,1044.64,2833.70,3833.89,933.14,9613.05,496.71,236.85,159.42,1296.82,96.94,133.93,95.00,1068.02,80.88,39.42,25.45,138.23,83.36,100.23,42.85,282.72,51.33,5328.17,494.53,5.71,0.68,15.24,0.76,9.39,2.81,0.00,0.00,3.51,1.58,4.54,4.84,5.31,6.01,14.71,22.61,62.66,9.08,4.82,5.00
11.50,11.5,24/11/2025 08:58:07,7.235,7.536,,15.3,966489.0,662120.0,987362.63,334.06,1688.89,2147.66,507.82,4560.29,233.82,112.15,73.64,425.98,39.09,165.12,87.75,759.24,57.62,24.83,15.23,94.94,46.76,60.01,27.79,165.82,30.17,3660.25,339.42,4.05,0.51,31.93,2.22,9.24,2.35,0.00,0.00,2.57,1.33,2.25,3.60,4.59,4.50,9.75,20.17,59.00,8.37,3.61,4.36,22867.23,553.96,2800.64,4057.93,959.51,9755.99,500.23,256.98,168.73,1063.64,97.60,198.91,105.71,1062.34,80.63,41.44,25.41,169.49,83.48,87.71,40.62,238.26,43.35,5233.21,485.28,5.16,0.65,39.97,2.78,11.50,2.92,0.00,0.00,3.04,1.57,3.04,4.87,6.12,6.00,10.88,22.52,63.56,9.02,4.10,4.94
11.60,11.6,24/11/2025 08:58:07,7.509,3.310,1181250.283,15.3,967563.0,661241.0,987501.84,393.67,1630.14,2167.66,506.81,4196.20,221.07,191.30,114.49,475.19,38.91,165.10,87.83,729.73,57.29,25.39,15.25,69.49,46.67,62.87,28.38,164.61,30.03,3736.73,346.91,3.95,0.51,31.21,2.14,8.17,2.28,0.00,0.00,2.72,1.34,2.89,3.61,3.96,4.47,10.49,20.29,54.46,8.06,2.37,4.37,22547.49,652.82,2703.22,4095.72,957.60,8977.07,472.95,438.34,262.35,1186.50,97.16,198.88,105.80,1021.04,80.16,42.37,25.45,124.05,83.32,91.89,41.48,236.52,43.15,5342.57,496.00,5.03,0.64,39.06,2.68,10.17,2.84,0.00,0.00,3.22,1.59,3.91,4.87,5.28,5.95,11.71,22.66,58.67,8.68,2.68,4.95
11.70,11.7,24/11/2025 08:58:07,7.670,3.905,,15.3,966371.0,662769.0,989056.99,410.31,1667.40,1727.80,449.45,3570.18,198.37,16.36,15.92,423.35,38.43,50.47,57.21,714.55,56.88,26.49,15.11,73.50,46.15,60.46,27.70,238.83,43.60,3514.30,325.38,4.16,0.51,27.20,1.75,8.40,2.25,0.00,0.00,2.10,1.32,2.60,3.58,2.18,4.40,12.81,20.04,53.09,7.99,3.88,4.39,19504.05,680.41,2765.00,3264.62,849.22,7637.81,424.37,37.48,36.47,1057.06,95.95,60.80,68.91,999.80,79.58,44.20,25.20,131.22,82.39,88.36,40.48,343.16,62.64,5024.55,465.21,5.29,0.65,34.05,2.19,10.45,2.80,0.00,0.00,2.48,1.56,3.51,4.84,2.90,5.87,14.31,22.38,57.19,8.61,4.40,4.99
11.80,11.8,24/11/2025 08:58:07,7.399,7.805,,15.3,961970.0,666709.0,989129.53,381.88,1637.14,1944.88,477.56,3501.67,196.33,147.35,91.10,467.80,38.30,92.03,73.21,726.89,56.80,25.28,15.06,37.99,45.68,74.38,30.16,163.30,29.65,3191.30,294.04,4.04,0.50,17.72,0.97,8.35,2.27,0.00,0.00,2.28,1.31,3.67,3.55,2.73,4.38,13.89,20.01,57.25,8.11,5.80,4.38,19581.74,633.26,2714.83,3674.78,902.33,7491.25,420.01,337.64,208.73,1168.06,95.64,110.86,88.19,1017.07,79.47,42.18,25.12,67.81,81.55,108.70,44.07,234.63,42.60,4562.74,420.40,5.14,0.63,22.19,1.21,10.40,2.82,0.00,0.00,2.70,1.54,4.96,4.80,3.64,5.83,15.51,22.34,61.67,8.73,6.58,4.97
11.90,11.9,24/11/2025 08:58:07,7.573,10.119,,15.3,968238.0,668457.0,988594.79,386.15,1671.27,1907.70,478.47,3374.04,192.82,157.09,96.68,422.96,38.47,148.35,84.62,754.54,57.14,28.38,15.22,82.41,46.47,71.68,29.70,249.54,45.65,3724.29,345.75,3.85,0.51,5.44,0.26,6.42,2.27,0.00,0.00,2.47,1.35,2.48,3.65,3.38,4.54,7.04,20.12,63.48,8.40,3.55,4.41,20206.84,640.34,2771.43,3604.52,904.05,7218.21,412.51,359.95,221.52,1056.08,96.06,178.70,101.93,1055.76,79.96,47.35,25.40,147.12,82.96,104.76,43.41,358.55,65.59,5324.78,494.34,4.89,0.65,6.81,0.32,7.99,2.82,0.00,0.00,2.92,1.59,3.35,4.92,4.50,6.05,7.86,22.46,68.38,9.04,4.02,5.00
12.00,12.0,24/11/2025 08:58:07,7.879,3.572,,15.2,971163.0,667963.0,988445.19,335.14,1657.91,1739.93,454.96,3708.74,204.36,139.61,87.53,410.48,38.83,114.15,79.46,748.88,57.78,25.00,15.17,101.61,46.87,54.48,27.00,246.07,45.21,3787.15,351.97,3.77,0.51,46.63,4.12,9.14,2.26,0.00,0.00,2.82,1.35,2.55,3.65,3.33,4.51,10.61,20.20,60.03,8.34,4.67,4.48,20546.24,555.75,2749.28,3287.54,859.63,7934.23,437.20,319.89,200.57,1024.94,96.95,137.51,95.72,1047.84,80.85,41.72,25.31,181.39,83.66,79.62,39.46,353.56,64.96,5414.66,503.23,4.79,0.64,58.37,5.16,11.37,2.81,0.00,0.00,3.34,1.60,3.44,4.92,4.44,6.01,11.85,22.56,64.67,8.98,5.30,5.08
12.10,12.1,24/11/2025 08:58:07,8.150,11.570,1181245.326,15.2,971665.0,669288.0,988169.06,214.82,1671.06,1960.56,483.31,3725.72,204.82,116.28,75.16,396.97,38.67,50.71,57.99,745.07,57.55,56.19,23.07,97.09,46.64,55.68,27.13,234.13,42.85,4047.93,377.34,4.32,0.53,35.30,2.60,8.28,2.30,0.00,0.00,2.98,1.38,3.42,3.70,2.42,4.56,8.67,20.15,60.50,8.46,3.91,4.49,21015.43,356.22,2771.08,3704.40,913.19,7970.57,438.17,266.43,172.22,991.20,96.55,61.08,69.85,1042.51,80.52,93.76,38.49,173.32,83.27,81.37,39.65,336.41,61.57,5787.50,539.50,5.50,0.68,44.19,3.25,10.30,2.87,0.00,0.00,3.52,1.63,4.62,4.99,3.23,6.08,9.68,22.50,65.18,9.11,4.43,5.09
12.20,12.2,24/11/2025 08:58:07,8.226,9.326,,15.2,972546.0,668300.0,987808.42,332.90,1650.42,2173.68,506.31,3790.67,206.59,178.47,107.16,418.10,38.78,44.09,53.87,748.01,57.82,9.44,15.25,91.74,46.76,82.46,31.82,199.58,36.26,3980.14,370.69,4.35,0.52,32.76,2.30,7.11,2.21,0.00,0.00,2.86,1.36,3.50,3.69,2.24,4.54,24.52,20.23,61.31,8.36,3.64,4.54,21762.72,552.03,2736.84,4107.08,956.66,8109.52,441.96,408.95,245.53,1043.96,96.84,53.11,64.89,1046.62,80.90,15.75,25.44,163.77,83.48,120.53,46.51,286.77,52.10,5690.57,530.00,5.54,0.66,41.01,2.88,8.85,2.75,0.00,0.00,3.39,1.60,4.73,4.98,2.99,6.05,27.37,22.59,66.05,9.00,4.13,5.15
12.30,12.3,24/11/2025 08:58:07,8.196,13.222,,15.2,979908.0,669379.0,986232.68,440.75,1669.73,1986.61,488.06,4621.28,237.22,133.37,84.78,445.91,39.49,102.18,77.29,838.23,58.99,25.13,15.42,108.06,47.45,67.78,29.28,220.18,40.12,4640.04,435.04,4.46,0.53,44.53,3.72,6.70,2.27,0.00,0.00,2.19,1.39,3.06,3.75,1.87,4.69,15.30,20.40,55.44,8.48,4.25,4.59,24530.85,730.88,2768.88,3753.62,922.18,9886.47,507.49,305.59,194.26,1113.40,98.61,123.08,93.11,1172.85,82.53,41.93,25.73,192.91,84.70,99.06,42.79,316.37,57.64,6634.07,622.00,5.68,0.67,55.74,4.66,8.34,2.83,0.00,0.00,2.59,1.65,4.13,5.06,2.50,6.25,17.09,22.77,59.72,9.13,4.82,5.21
